"wavelength","mean_emission","se_emission"
347.817,6.46333333333333,2.82022063754672
348.042,5.83666666666667,1.18943030247444
348.268,5.24333333333333,1.14811923500035
348.493,8.15,0.635400136397006
348.719,2.25666666666667,0.409891584581961
348.944,2.72,2.55504076940728
349.17,7.3,2.16407794067897
349.395,5.10333333333333,3.03197588674082
349.621,4,2.43072691459434
349.846,-0.906666666666667,5.01685270972859
350.071,-1.30333333333333,4.65053879793633
350.297,-5.25333333333333,5.11867930014938
350.522,-4.79333333333333,3.1066720314689
350.747,-4.54,4.65129372683916
350.973,-11.1433333333333,4.45219546341403
351.198,-11.54,5.07357861868721
351.423,-10.5,3.11067516786951
351.649,-13.17,3.01848195842436
351.874,-7.81333333333333,1.89488199573952
352.099,-5.22333333333333,3.62570606150643
352.324,-1.67,2.40081236251399
352.55,-3.37,2.32630608476185
352.775,3.35333333333333,3.59230814070533
353,3.14666666666667,3.02474424997846
353.225,3.15,5.21369670515397
353.45,9.09666666666667,6.11421931057251
353.675,17.0666666666667,6.40016232433036
353.9,16.28,4.95012121063717
354.125,20.34,4.99752938960843
354.351,17.9466666666667,2.69048529286282
354.576,17.24,0.459238500128201
354.801,15.1533333333333,1.83180542392229
355.026,22.0433333333333,0.423057653018802
355.251,22.73,2.1606249096037
355.476,21.1966666666667,3.07644997431202
355.701,26.9966666666667,5.0541281257118
355.926,25.1966666666667,3.54318281273271
356.15,27.25,3.04713526666168
356.375,29.1533333333333,2.66564772199512
356.6,30.7633333333333,2.10262005866754
356.825,32.3566666666667,1.09044842967367
357.05,27.0866666666667,3.14342346989888
357.275,24.06,2.4943335783331
357.5,21.9933333333333,2.00833540802106
357.724,20.4733333333333,3.72172152519652
357.949,26.0766666666667,3.29549355602128
358.174,21.1933333333333,4.06617893250053
358.399,19.97,2.74074807306326
358.624,20.77,2.38667830537199
358.848,18.1233333333333,3.20196467466113
359.073,15.5566666666667,4.01349529019836
359.298,14.1366666666667,2.22459983917208
359.522,19.3433333333333,2.02103383885025
359.747,17.8633333333333,3.78193219282302
359.972,19.1266666666667,4.12062427848554
360.196,17.7333333333333,6.15614146830446
360.421,15.4266666666667,6.23459256442989
360.645,17.52,8.54382428034035
360.87,22.3,8.86832753868131
361.095,13.8633333333333,9.40216346261741
361.319,14.8666666666667,8.07841843707322
361.544,12.88,7.39519438554525
361.768,14.7,6.71683209060144
361.993,17.6866666666667,7.86385260402163
362.217,20.5033333333333,5.76269998447873
362.441,13.0366666666667,6.14059262431386
362.666,12.4133333333333,4.89334695729257
362.89,7.11333333333333,4.49045778413639
363.115,4.18333333333333,2.84781982888275
363.339,3.44,4.38759995137813
363.563,3.07333333333333,5.02101030116892
363.788,4.72,4.72069203966255
364.012,2.69333333333333,4.38635890511076
364.236,-3.80666666666667,3.6196055647604
364.461,-3.15333333333333,2.72538886114339
364.685,-1.71,2.70457020615106
364.909,-1.27333333333333,1.72486070291037
365.133,-2.94,2.95926229546036
365.358,4.44,3.76874426478281
365.582,7.13666666666667,4.9056475390898
365.806,6.66,6.22831437870633
366.03,7.38666666666667,7.92002174520023
366.254,4.44,7.43998879927472
366.479,8.37333333333333,7.09502721003317
366.703,10.11,8.42610823571594
366.927,8.02666666666667,6.04623666240231
367.151,9.08,3.66914613136808
367.375,12.8133333333333,3.30290949181341
367.599,13.0733333333333,2.30796687825261
367.823,8.57666666666667,2.67429949290983
368.047,8.28666666666667,1.79087812104689
368.271,4.82666666666667,3.97343819772135
368.495,5.34333333333333,5.45918593849954
368.719,3.57333333333333,5.52752606908773
368.943,1.72,5.87813178938116
369.167,6.75,7.15134486186573
369.391,10.18,7.06080967972748
369.615,10.0366666666667,5.50134629987162
