wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,203.6944444,86.39272504,MontiG,34
348.042,111.5411111,40.61494517,MontiG,34
348.268,99.64666667,31.68743199,MontiG,34
348.493,178.09,127.9824834,MontiG,34
348.719,-22.44666667,49.90111616,MontiG,34
348.944,110.3122222,41.22819722,MontiG,34
349.17,93.31888889,13.46723644,MontiG,34
349.395,96.57888889,10.5515556,MontiG,34
349.621,94.50555556,42.13282811,MontiG,34
349.846,75.05555556,20.49421024,MontiG,34
350.071,71.89,26.98115803,MontiG,34
350.297,63.86222222,32.81003483,MontiG,34
350.522,59.50444444,20.24094194,MontiG,34
350.747,52.98888889,19.43378324,MontiG,34
350.973,66.84111111,25.66357586,MontiG,34
351.198,92.57777778,46.0907751,MontiG,34
351.423,49.54666667,37.19288231,MontiG,34
351.649,89.06666667,72.32852561,MontiG,34
351.874,58.85888889,42.39614168,MontiG,34
352.099,29.18,21.75389985,MontiG,34
352.324,33.91666667,21.15831928,MontiG,34
352.55,29.21555556,24.04294343,MontiG,34
352.775,37.57333333,31.0447477,MontiG,34
353,53.31777778,41.91756621,MontiG,34
353.225,65.01222222,23.75853551,MontiG,34
353.45,59.69777778,21.78954537,MontiG,34
353.675,45.30666667,19.82138764,MontiG,34
353.9,52.24222222,24.73404557,MontiG,34
354.125,50.69777778,14.69897218,MontiG,34
354.351,50.68777778,22.93155878,MontiG,34
354.576,79.27888889,29.85446405,MontiG,34
354.801,63.49333333,23.96529178,MontiG,34
355.026,59.30666667,24.93045658,MontiG,34
355.251,43.24,19.44236099,MontiG,34
355.476,15.77555556,18.11570951,MontiG,34
355.701,-42.52888889,49.33696425,MontiG,34
355.926,-11.73222222,55.16601951,MontiG,34
356.15,22.99777778,48.68593479,MontiG,34
356.375,51.10666667,57.16014909,MontiG,34
356.6,60.00111111,180.8434792,MontiG,34
356.825,76.67666667,60.84333716,MontiG,34
357.05,55.73777778,66.60379955,MontiG,34
357.275,41.22,111.2692901,MontiG,34
357.5,58.43,70.46893013,MontiG,34
357.724,-118.2666667,823.7369345,MontiG,34
357.949,-1.294444444,184.1128818,MontiG,34
358.174,-47.26,151.9903957,MontiG,34
358.399,68.15888889,62.068362,MontiG,34
358.624,130.5644444,69.53078167,MontiG,34
358.848,180.4833333,59.54279167,MontiG,34
359.073,20105.36444,6588.718948,MontiG,34
359.298,262.3433333,61.78969854,MontiG,34
359.522,200.2266667,101.8243151,MontiG,34
359.747,-352.6455556,532.6092889,MontiG,34
359.972,130.6688889,67.92318158,MontiG,34
360.196,36.77222222,105.5703497,MontiG,34
360.421,469.5855556,569.4400148,MontiG,34
360.645,90.82555556,115.8370149,MontiG,34
360.87,52.31,43.67946787,MontiG,34
361.095,84.22111111,30.90452454,MontiG,34
361.319,108.9144444,43.98687036,MontiG,34
361.544,126.6188889,52.13486256,MontiG,34
361.768,77.23777778,28.02711571,MontiG,34
361.993,61.77555556,30.89720241,MontiG,34
362.217,60.61222222,22.13396925,MontiG,34
362.441,64.61111111,21.49873741,MontiG,34
362.666,42.92666667,16.85101891,MontiG,34
362.89,20.32555556,19.25427358,MontiG,34
363.115,19.34888889,12.61417378,MontiG,34
363.339,30.78111111,13.41871454,MontiG,34
363.563,24.28333333,16.98740362,MontiG,34
363.788,31.96555556,15.82538413,MontiG,34
364.012,7.356666667,15.24928788,MontiG,34
364.236,12.20666667,29.81833852,MontiG,34
364.461,4.953333333,53.85538957,MontiG,34
364.685,-169.6666667,185.1128179,MontiG,34
364.909,-56.96333333,84.9797965,MontiG,34
365.133,-12.56,71.74757664,MontiG,34
365.358,9.366666667,61.48874369,MontiG,34
365.582,-58.57666667,116.078736,MontiG,34
365.806,-28.27888889,80.77065146,MontiG,34
