wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,215.7877778,54.41090936,AcroG,37
348.042,164.6055556,36.73130718,AcroG,37
348.268,141.65,15.55708132,AcroG,37
348.493,328.2744444,74.198709,AcroG,37
348.719,-58.77,19.82215666,AcroG,37
348.944,109.01,22.06455865,AcroG,37
349.17,106.8033333,10.12903407,AcroG,37
349.395,75.33333333,16.02150129,AcroG,37
349.621,85.48888889,20.31986494,AcroG,37
349.846,80.14777778,16.56997823,AcroG,37
350.071,93.40333333,22.05967692,AcroG,37
350.297,87.12111111,23.83008066,AcroG,37
350.522,84.68666667,13.0146024,AcroG,37
350.747,75.33111111,19.27660504,AcroG,37
350.973,101.1566667,20.9702686,AcroG,37
351.198,127.67,33.19569559,AcroG,37
351.423,71.84888889,32.9806747,AcroG,37
351.649,83.00444444,61.95164794,AcroG,37
351.874,60.39888889,32.46136389,AcroG,37
352.099,42.67777778,17.17048973,AcroG,37
352.324,39.13444444,17.78848406,AcroG,37
352.55,32.34777778,17.60715113,AcroG,37
352.775,37.55111111,20.80028911,AcroG,37
353,54.13888889,25.31548497,AcroG,37
353.225,64.98333333,18.32467785,AcroG,37
353.45,55.84222222,18.96217768,AcroG,37
353.675,45.81555556,21.62859217,AcroG,37
353.9,42.42111111,22.55063984,AcroG,37
354.125,46.79777778,13.18507848,AcroG,37
354.351,47.07444444,17.04995033,AcroG,37
354.576,65.72555556,13.97075589,AcroG,37
354.801,52.42333333,18.94488,AcroG,37
355.026,43.52666667,24.80402838,AcroG,37
355.251,41.30666667,14.73446501,AcroG,37
355.476,17.40777778,22.52902874,AcroG,37
355.701,-50.55888889,45.02627638,AcroG,37
355.926,-18.43555556,28.81823048,AcroG,37
356.15,17.58444444,26.33353834,AcroG,37
356.375,25.59,30.26294342,AcroG,37
356.6,-50.53,102.6770513,AcroG,37
356.825,52.83666667,29.27885186,AcroG,37
357.05,35.66555556,27.84783526,AcroG,37
357.275,-14.86333333,49.31760707,AcroG,37
357.5,22.25111111,32.84895159,AcroG,37
357.724,476.9666667,417.070674,AcroG,37
357.949,193.2577778,106.7279612,AcroG,37
