wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,225.4644444,43.86522565,AcroB,40
348.042,144.8977778,19.50383252,AcroB,40
348.268,137.6111111,28.41131864,AcroB,40
348.493,341.3433333,70.12705726,AcroB,40
348.719,-72.42444444,26.40888164,AcroB,40
348.944,85.35444444,38.57229081,AcroB,40
349.17,96.92444444,12.75374441,AcroB,40
349.395,96.04555556,23.75305519,AcroB,40
349.621,112.0766667,16.75839735,AcroB,40
349.846,78.63333333,12.35232155,AcroB,40
350.071,63.90222222,21.40967817,AcroB,40
350.297,59.00333333,25.774149,AcroB,40
350.522,52.43444444,15.10133501,AcroB,40
350.747,45.73555556,20.29326525,AcroB,40
350.973,62.16444444,32.19591261,AcroB,40
351.198,73.29666667,58.2160217,AcroB,40
351.423,36.97777778,41.82194253,AcroB,40
351.649,28.05555556,83.28306348,AcroB,40
351.874,37.24333333,55.38709227,AcroB,40
352.099,21.68444444,29.07594571,AcroB,40
352.324,25.04777778,24.189614,AcroB,40
352.55,18.61555556,22.28578792,AcroB,40
352.775,22.19444444,27.81317978,AcroB,40
353,34.12111111,30.0293222,AcroB,40
353.225,55.99888889,19.48061767,AcroB,40
353.45,47.16333333,19.08632744,AcroB,40
353.675,30.26888889,23.44090832,AcroB,40
353.9,27.78444444,24.04961859,AcroB,40
354.125,31.74777778,20.53635564,AcroB,40
354.351,15.73666667,29.78268373,AcroB,40
354.576,24.58777778,39.3365791,AcroB,40
354.801,10.09555556,46.95415293,AcroB,40
355.026,12.10555556,54.55547408,AcroB,40
355.251,14.48777778,31.02997512,AcroB,40
355.476,-7.221111111,38.52029365,AcroB,40
355.701,-116.2077778,79.60001488,AcroB,40
355.926,-74.97555556,65.21616392,AcroB,40
356.15,-40.08222222,55.57663569,AcroB,40
356.375,-20.15666667,64.03629598,AcroB,40
356.6,-138.1366667,156.3596586,AcroB,40
356.825,21.68888889,63.18874381,AcroB,40
357.05,17.25444444,48.63455401,AcroB,40
357.275,-27.35666667,72.46885604,AcroB,40
357.5,-0.594444444,52.8926989,AcroB,40
357.724,584.5955556,627.5465885,AcroB,40
357.949,213.49,153.844579,AcroB,40
358.174,86.26333333,167.2922075,AcroB,40
358.399,132.5655556,66.54074967,AcroB,40
358.624,186.6677778,72.05771939,AcroB,40
358.848,203.8633333,102.993415,AcroB,40
359.073,26479.65222,13974.44235,AcroB,40
359.298,314.1355556,121.0845405,AcroB,40
359.522,322.5555556,139.3724815,AcroB,40
359.747,-827.7788889,610.2415174,AcroB,40
359.972,191.1977778,86.53377106,AcroB,40
360.196,107.5722222,104.1425366,AcroB,40
360.421,211.9488889,489.8061924,AcroB,40
360.645,0.038888889,114.8097941,AcroB,40
360.87,24.81666667,42.83493724,AcroB,40
361.095,55.03444444,41.40066527,AcroB,40
361.319,63.78444444,70.62415276,AcroB,40
361.544,98.79222222,59.96629638,AcroB,40
361.768,67.69444444,20.66222142,AcroB,40
361.993,62.25444444,21.89092654,AcroB,40
362.217,59.89555556,15.85441631,AcroB,40
362.441,51.07444444,14.49414639,AcroB,40
362.666,23.28666667,11.48608319,AcroB,40
362.89,-9.582222222,14.87822183,AcroB,40
363.115,-0.428888889,16.43796488,AcroB,40
363.339,-0.973333333,19.57188783,AcroB,40
363.563,-4.653333333,20.36110418,AcroB,40
363.788,-1.768888889,18.04657878,AcroB,40
364.012,-24.16888889,21.70886655,AcroB,40
364.236,-44.53,32.69614963,AcroB,40
364.461,-58.31666667,50.58064975,AcroB,40
364.685,-372.1766667,180.9663165,AcroB,40
364.909,-108.3511111,83.95116716,AcroB,40
365.133,-31.28222222,63.56069114,AcroB,40
365.358,13.67,50.97516473,AcroB,40
365.582,-44.80111111,95.01982282,AcroB,40
365.806,44.33,54.03084573,AcroB,40
366.03,28.76555556,37.22985069,AcroB,40
366.254,-105.7588889,99.80229717,AcroB,40
366.479,-700.4911111,903.6409998,AcroB,40
366.703,-162.0088889,115.181283,AcroB,40
366.927,-836.98,330.1947368,AcroB,40
367.151,-1334.066667,621.4026454,AcroB,40
367.375,22453.06778,7903.219943,AcroB,40
367.599,1307.48,520.756774,AcroB,40
367.823,-202.3477778,93.74695623,AcroB,40
368.047,-230.7877778,75.33050962,AcroB,40
368.271,-315.8544444,105.743109,AcroB,40
368.495,1627.092222,462.469756,AcroB,40
368.719,-36930.81667,12178.82956,AcroB,40
368.943,-499.1755556,153.4048623,AcroB,40
369.167,248.6322222,62.09241544,AcroB,40
369.391,288.0288889,62.85018853,AcroB,40
369.615,620.5088889,113.2148101,AcroB,40
369.839,339.6422222,75.28509026,AcroB,40
370.062,218.3311111,42.58231602,AcroB,40
370.286,175.9255556,36.433689,AcroB,40
370.51,114.9644444,31.45222126,AcroB,40
370.734,107.5388889,29.01312354,AcroB,40
370.958,194.36,68.66010212,AcroB,40
371.181,-40.84222222,26.81112692,AcroB,40
371.405,-128.3755556,67.53564143,AcroB,40
371.629,24.40888889,15.99255874,AcroB,40
371.853,26.64333333,20.80167722,AcroB,40
372.076,41.76,26.75763403,AcroB,40
372.3,54.08111111,20.777081,AcroB,40
372.524,46.18777778,21.39577812,AcroB,40
372.747,38.18222222,26.47174294,AcroB,40
372.971,28.09111111,19.24571176,AcroB,40
373.195,40.72777778,18.64815352,AcroB,40
373.418,34.90555556,22.20686367,AcroB,40
373.642,-6.172222222,49.35831306,AcroB,40
373.865,8.584444444,30.4168711,AcroB,40
374.089,21.41777778,51.13034192,AcroB,40
374.312,20.84111111,36.56533277,AcroB,40
374.536,-0.02,59.81897242,AcroB,40
374.759,10.36555556,32.4754069,AcroB,40
374.983,25.84777778,33.75988496,AcroB,40
375.206,6.641111111,34.52602928,AcroB,40
375.43,-1.62,37.88954629,AcroB,40
375.653,12.50222222,40.32872567,AcroB,40
375.877,23.23888889,37.73099418,AcroB,40
376.1,27.83,40.21405603,AcroB,40
376.323,22.78222222,35.7562735,AcroB,40
376.547,3.448888889,48.25875881,AcroB,40
376.77,26.39777778,52.62712822,AcroB,40
376.994,-2.883333333,42.32782,AcroB,40
377.217,-21.13888889,55.48318239,AcroB,40
377.44,-8.58,49.29431954,AcroB,40
377.663,47.65888889,35.4526127,AcroB,40
377.887,20.05444444,40.84956904,AcroB,40
378.11,-35.25777778,50.39453269,AcroB,40
378.333,-15.99333333,46.08280862,AcroB,40
378.556,-3.524444444,52.9666082,AcroB,40
378.78,-1.288888889,62.0262867,AcroB,40
379.003,7.957777778,29.23866423,AcroB,40
379.226,7.48,19.59465986,AcroB,40
379.449,37.71444444,16.52767433,AcroB,40
379.672,36.65777778,18.44439358,AcroB,40
379.895,20.49888889,20.96681736,AcroB,40
380.118,-5.157777778,20.4048245,AcroB,40
380.341,12.61111111,20.77824245,AcroB,40
380.564,1.846666667,21.54986087,AcroB,40
380.787,-8.331111111,25.78526807,AcroB,40
381.01,-2.077777778,22.48663677,AcroB,40
381.233,-1.183333333,22.60004173,AcroB,40
381.456,-0.25,27.90870767,AcroB,40
381.679,-9.79,31.95503958,AcroB,40
381.902,-89.51111111,46.41670367,AcroB,40
382.125,-240.4722222,85.29669572,AcroB,40
382.348,-65.54,43.18886267,AcroB,40
382.571,-76.02555556,76.88571722,AcroB,40
382.794,-46.65777778,71.39903757,AcroB,40
383.017,3.565555556,57.21199137,AcroB,40
383.24,-5.326666667,40.33028626,AcroB,40
383.463,-30.41666667,45.58329902,AcroB,40
383.685,-72.16666667,46.88785419,AcroB,40
383.908,-180.6744444,120.8004022,AcroB,40
384.131,-48.19111111,48.91019379,AcroB,40
384.354,-38.78,88.28970374,AcroB,40
384.576,-109.8322222,168.4030536,AcroB,40
384.799,773.1666667,682.0420928,AcroB,40
385.022,-2768.113333,1594.811823,AcroB,40
385.245,188.6366667,77.88400736,AcroB,40
385.467,106.4255556,31.90744624,AcroB,40
385.69,91.55444444,34.33346131,AcroB,40
385.913,68.43111111,25.24305615,AcroB,40
386.135,58.54111111,31.3434818,AcroB,40
386.358,92.00444444,28.49450084,AcroB,40
386.58,69.37555556,25.25379934,AcroB,40
386.803,129.1033333,51.15391592,AcroB,40
387.025,258.2066667,115.5210425,AcroB,40
387.248,344.2755556,167.0551344,AcroB,40
387.47,1049.274444,553.4536004,AcroB,40
387.693,313.1933333,122.1511416,AcroB,40
387.915,320.43,108.2754169,AcroB,40
388.138,-1275.38,435.0591333,AcroB,40
388.36,-150.66,67.33445838,AcroB,40
388.583,-103.2377778,39.10184861,AcroB,40
388.805,-37.03666667,20.15347353,AcroB,40
389.028,-98.28555556,41.35400932,AcroB,40
389.25,-279.8566667,96.38614889,AcroB,40
389.472,-64.29222222,36.50412085,AcroB,40
389.695,-90.39666667,54.91146897,AcroB,40
389.917,-95.97111111,34.85759342,AcroB,40
390.139,-59.06,37.5071433,AcroB,40
390.362,-199.1122222,76.58221693,AcroB,40
390.584,3364.23,1205.902929,AcroB,40
390.806,-541.41,179.2132432,AcroB,40
391.028,-2638.852222,658.7825786,AcroB,40
391.251,-194556.4878,60503.06183,AcroB,40
391.473,-1454.594444,372.6875382,AcroB,40
391.695,-10896.82778,2732.610283,AcroB,40
391.917,299.2022222,61.797335,AcroB,40
