wavelength,mean_emission,se_emission,Species,Temp
347.817,-27.06111111,1.851839312,MontiB,37
348.042,-25.33,2.03014388,MontiB,37
348.268,-17.87222222,2.016809808,MontiB,37
348.493,-13.69,1.393155204,MontiB,37
348.719,-11.23333333,1.206915598,MontiB,37
348.944,-1.222222222,1.524024832,MontiB,37
349.17,8.698888889,0.958934056,MontiB,37
349.395,17.92888889,1.293553448,MontiB,37
349.621,27.49888889,1.04317518,MontiB,37
349.846,27.95777778,2.483698184,MontiB,37
350.071,28.29444444,2.924142853,MontiB,37
350.297,28.93555556,2.895483571,MontiB,37
350.522,28.01111111,3.583021457,MontiB,37
350.747,24.16666667,4.215143967,MontiB,37
350.973,22.18555556,5.952238097,MontiB,37
351.198,20.00444444,5.666486357,MontiB,37
351.423,16.32111111,6.185609801,MontiB,37
351.649,18.26444444,6.419547606,MontiB,37
351.874,22.27555556,6.631098369,MontiB,37
352.099,24.01888889,7.311175402,MontiB,37
352.324,26.61888889,6.978191085,MontiB,37
352.55,24.44555556,6.526785621,MontiB,37
352.775,24.73555556,5.146201638,MontiB,37
353,27.23,4.935329569,MontiB,37
353.225,34.93666667,4.709425085,MontiB,37
353.45,32.14,4.430475364,MontiB,37
353.675,39.79,5.15045937,MontiB,37
353.9,48.00444444,5.728377474,MontiB,37
354.125,40.61333333,5.939855203,MontiB,37
354.351,35.65333333,5.683592078,MontiB,37
354.576,36.12222222,5.838412511,MontiB,37
354.801,34.86,4.557466521,MontiB,37
355.026,38.38111111,5.345807541,MontiB,37
355.251,35.76666667,5.188014352,MontiB,37
355.476,35.47,4.986105775,MontiB,37
355.701,30.78333333,5.387998376,MontiB,37
355.926,33.03555556,6.13691484,MontiB,37
356.15,32.56222222,5.390472868,MontiB,37
356.375,28.78888889,5.439153591,MontiB,37
356.6,35.80555556,6.240488464,MontiB,37
356.825,39.99666667,6.661381007,MontiB,37
357.05,35.34333333,6.10117869,MontiB,37
357.275,33.56333333,6.433730162,MontiB,37
357.5,29.53222222,6.675223562,MontiB,37
357.724,29.12444444,8.265032354,MontiB,37
357.949,32.25333333,9.244355731,MontiB,37
358.174,28.83888889,8.837588792,MontiB,37
358.399,32.25888889,8.800810747,MontiB,37
358.624,27.05444444,8.337072622,MontiB,37
358.848,25.99111111,9.007547394,MontiB,37
359.073,23.94,7.172433428,MontiB,37
359.298,14.33888889,5.618944603,MontiB,37
359.522,15.45,5.745772404,MontiB,37
359.747,16.67666667,6.613939543,MontiB,37
359.972,14.01888889,7.46272905,MontiB,37
360.196,14.99555556,6.714074179,MontiB,37
360.421,12.81777778,6.237932335,MontiB,37
360.645,15.57222222,7.117009011,MontiB,37
360.87,13.95444444,7.333330747,MontiB,37
361.095,17.13444444,7.976260981,MontiB,37
361.319,12.74444444,7.938941972,MontiB,37
361.544,9.581111111,9.392992292,MontiB,37
361.768,16.29555556,10.37530685,MontiB,37
361.993,17.94888889,10.24655014,MontiB,37
362.217,17.94222222,9.229715459,MontiB,37
362.441,21.09555556,7.393900639,MontiB,37
362.666,22.71777778,7.27666024,MontiB,37
362.89,25.62333333,7.40540076,MontiB,37
363.115,19.70111111,6.621111934,MontiB,37
363.339,16.93222222,8.38598813,MontiB,37
363.563,14.69222222,7.670659313,MontiB,37
363.788,20.41,7.067604061,MontiB,37
364.012,20.14333333,5.604644188,MontiB,37
364.236,19.48111111,7.528152256,MontiB,37
364.461,22.97333333,8.543279918,MontiB,37
364.685,18.81222222,7.977095394,MontiB,37
364.909,18.32888889,7.279001342,MontiB,37
365.133,13.95,7.761769279,MontiB,37
365.358,10.04111111,6.470756237,MontiB,37
365.582,10.29888889,6.43409354,MontiB,37
365.806,13.12444444,3.776936439,MontiB,37
366.03,10.92666667,3.989557181,MontiB,37
366.254,7.382222222,4.539826885,MontiB,37
366.479,13.07111111,5.295920809,MontiB,37
366.703,10.34,5.690656824,MontiB,37
366.927,8.582222222,6.021902137,MontiB,37
367.151,8.428888889,6.640889313,MontiB,37
367.375,17.37666667,7.265014282,MontiB,37
367.599,15.99666667,6.904708288,MontiB,37
367.823,18.90777778,6.515904276,MontiB,37
368.047,20.97222222,6.228186454,MontiB,37
368.271,26.92555556,6.723670327,MontiB,37
368.495,36.04111111,6.400419167,MontiB,37
368.719,34.25666667,5.033042539,MontiB,37
368.943,30.27222222,4.543274794,MontiB,37
369.167,33.94222222,2.815598732,MontiB,37
369.391,32.55333333,3.112845093,MontiB,37
369.615,36.37666667,3.635419019,MontiB,37
369.839,28.57,3.774002673,MontiB,37
370.062,34.12888889,3.460972609,MontiB,37
370.286,31.49777778,5.225032649,MontiB,37
370.51,32.69333333,3.945955202,MontiB,37
370.734,31.36111111,4.423061616,MontiB,37
370.958,29.03555556,3.034576646,MontiB,37
371.181,31.51333333,2.955664046,MontiB,37
371.405,35.94333333,3.480913287,MontiB,37
371.629,34.38444444,5.449471849,MontiB,37
371.853,32.39111111,6.316243322,MontiB,37
