wavelength,mean_emission,se_emission,Species,Temp
347.817,-11.53555556,3.071782754,AcroG,28
348.042,-10.66888889,3.054684743,AcroG,28
348.268,-5.111111111,2.445153762,AcroG,28
348.493,-3.872222222,1.578965021,AcroG,28
348.719,-3.402222222,1.387120056,AcroG,28
348.944,2.752222222,1.941646635,AcroG,28
349.17,4.331111111,2.020582965,AcroG,28
349.395,7.202222222,2.165907595,AcroG,28
349.621,11.64777778,1.929231809,AcroG,28
349.846,10.37777778,2.645977026,AcroG,28
350.071,11.08111111,2.981163289,AcroG,28
350.297,11.58111111,4.405771819,AcroG,28
350.522,8.183333333,5.312158984,AcroG,28
350.747,3.59,5.71124093,AcroG,28
350.973,2.102222222,4.182992914,AcroG,28
351.198,-0.65,4.256828288,AcroG,28
351.423,-4.767777778,5.241511165,AcroG,28
351.649,-0.192222222,5.202548675,AcroG,28
351.874,2.407777778,5.455641692,AcroG,28
352.099,4.38,5.831588322,AcroG,28
352.324,5.738888889,6.07849754,AcroG,28
352.55,5.178888889,5.764446622,AcroG,28
352.775,5.722222222,5.106522023,AcroG,28
353,8.001111111,4.870425706,AcroG,28
353.225,13.33444444,4.423695809,AcroG,28
353.45,11.79111111,4.597600587,AcroG,28
353.675,17.97,4.315511406,AcroG,28
353.9,22.97,4.371243523,AcroG,28
354.125,14.67111111,4.234593053,AcroG,28
354.351,14.72888889,4.803912711,AcroG,28
354.576,14.60777778,5.279848393,AcroG,28
354.801,13.23111111,5.879883218,AcroG,28
355.026,14.91777778,6.917297172,AcroG,28
355.251,13.19444444,6.674182516,AcroG,28
355.476,13.22777778,6.365177775,AcroG,28
355.701,7.358888889,6.34923864,AcroG,28
355.926,8.614444444,5.205503836,AcroG,28
356.15,6.657777778,5.29391917,AcroG,28
356.375,2.812222222,5.618099211,AcroG,28
356.6,9.598888889,5.113236012,AcroG,28
356.825,9.838888889,5.302328756,AcroG,28
357.05,3.381111111,4.677972544,AcroG,28
357.275,4.793333333,4.531915913,AcroG,28
357.5,2.227777778,4.550590513,AcroG,28
357.724,2.998888889,4.639962276,AcroG,28
357.949,4.68,5.044056823,AcroG,28
358.174,2.205555556,5.003756683,AcroG,28
358.399,2.446666667,5.34829696,AcroG,28
358.624,-2.375555556,4.020743567,AcroG,28
358.848,-2.876666667,2.893383874,AcroG,28
359.073,-5.073333333,3.124006317,AcroG,28
359.298,-12.40333333,3.563085744,AcroG,28
359.522,-7.173333333,4.344359503,AcroG,28
359.747,-6.752222222,3.927460955,AcroG,28
359.972,-8.722222222,2.713684526,AcroG,28
360.196,-7.07,1.730879167,AcroG,28
360.421,-6.918888889,2.742069231,AcroG,28
360.645,-5.286666667,3.443209275,AcroG,28
360.87,-5.075555556,3.567939905,AcroG,28
361.095,-0.811111111,4.040486961,AcroG,28
361.319,-5.371111111,3.100093355,AcroG,28
361.544,-7.34,3.064074662,AcroG,28
361.768,-1.394444444,2.643734028,AcroG,28
361.993,-1.438888889,2.724319428,AcroG,28
362.217,-3.033333333,2.057676283,AcroG,28
362.441,-1.027777778,2.480755128,AcroG,28
362.666,-0.355555556,2.797590663,AcroG,28
362.89,-0.716666667,3.686254374,AcroG,28
363.115,-4.024444444,4.110673488,AcroG,28
363.339,-6.372222222,3.588136697,AcroG,28
363.563,-6.473333333,3.828600045,AcroG,28
363.788,-0.897777778,4.847207401,AcroG,28
364.012,0.98,5.624215729,AcroG,28
364.236,-0.254444444,4.789420505,AcroG,28
364.461,2.031111111,5.591666821,AcroG,28
364.685,-0.483333333,6.519748931,AcroG,28
364.909,-1.424444444,7.455495183,AcroG,28
365.133,-7.071111111,7.117315753,AcroG,28
365.358,-9.207777778,7.505299683,AcroG,28
365.582,-7.267777778,7.594368938,AcroG,28
365.806,-2.736666667,7.652727862,AcroG,28
366.03,-6.411111111,7.505876098,AcroG,28
366.254,-6.697777778,7.8585561,AcroG,28
366.479,-6.494444444,7.636838655,AcroG,28
366.703,-9.531111111,8.51714254,AcroG,28
366.927,-12.89666667,7.649326183,AcroG,28
367.151,-12.86333333,7.511603716,AcroG,28
367.375,-7.398888889,7.345940848,AcroG,28
367.599,-8.063333333,6.977798323,AcroG,28
367.823,-5.768888889,5.497342942,AcroG,28
368.047,-4.773333333,6.537644858,AcroG,28
368.271,-4.082222222,6.063432222,AcroG,28
368.495,-0.79,7.087673673,AcroG,28
368.719,-3.503333333,6.399969661,AcroG,28
368.943,-6.225555556,6.874717523,AcroG,28
369.167,-2.994444444,6.532674443,AcroG,28
369.391,-1.131111111,7.031390194,AcroG,28
369.615,0.992222222,6.580004739,AcroG,28
369.839,-6.597777778,6.085533422,AcroG,28
370.062,-1.532222222,5.682300225,AcroG,28
370.286,-2.372222222,5.843004737,AcroG,28
370.51,-0.442222222,4.794398496,AcroG,28
370.734,-0.976666667,4.006167976,AcroG,28
370.958,4.046666667,4.669017322,AcroG,28
371.181,6.132222222,4.642521478,AcroG,28
371.405,11.21333333,5.724371642,AcroG,28
371.629,10.69,4.83209786,AcroG,28
371.853,6.556666667,4.019278183,AcroG,28
372.076,3.938888889,4.74276893,AcroG,28
372.3,5.392222222,4.81436992,AcroG,28
372.524,1.152222222,4.794592374,AcroG,28
372.747,2.354444444,4.823708522,AcroG,28
372.971,2.377777778,3.714130892,AcroG,28
373.195,-3.768888889,3.722193145,AcroG,28
373.418,-8.834444444,4.146240361,AcroG,28
373.642,-7.881111111,4.44503329,AcroG,28
373.865,-5.308888889,3.202727736,AcroG,28
374.089,-5.981111111,2.819801207,AcroG,28
374.312,-3.147777778,3.675820506,AcroG,28
374.536,-6.145555556,4.026217462,AcroG,28
374.759,-7.602222222,3.295704368,AcroG,28
374.983,-3.151111111,3.71221627,AcroG,28
375.206,-2.803333333,4.538979388,AcroG,28
375.43,-0.622222222,4.299772385,AcroG,28
375.653,3.882222222,4.210558425,AcroG,28
375.877,2.978888889,3.827985495,AcroG,28
376.1,3.692222222,3.421612931,AcroG,28
376.323,-1.023333333,4.400127901,AcroG,28
376.547,-1.136666667,4.223567736,AcroG,28
376.77,1.453333333,5.198230364,AcroG,28
376.994,9.158888889,6.157712353,AcroG,28
377.217,12.20777778,5.764925415,AcroG,28
377.44,8.264444444,4.848003857,AcroG,28
377.663,10.49777778,3.897104135,AcroG,28
377.887,7.628888889,3.471383274,AcroG,28
378.11,8.641111111,4.580365174,AcroG,28
378.333,8.004444444,5.095349768,AcroG,28
378.556,10.73777778,4.832007127,AcroG,28
378.78,11.11222222,4.988308413,AcroG,28
379.003,12.47444444,4.68240283,AcroG,28
379.226,11.65222222,4.72786125,AcroG,28
379.449,10.93222222,4.568327734,AcroG,28
379.672,11.09111111,4.975557947,AcroG,28
379.895,13.44222222,6.015425121,AcroG,28
380.118,9.475555556,4.53344391,AcroG,28
380.341,14.98777778,4.834543423,AcroG,28
380.564,9.666666667,4.672313879,AcroG,28
380.787,9.01,3.56672452,AcroG,28
381.01,6.75,3.797685683,AcroG,28
381.233,1.248888889,5.147667949,AcroG,28
