wavelength,mean_emission,se_emission,Species,Temp
347.817,-23.25444444,2.542441322,MontiG,37
348.042,-22.95666667,1.904007656,MontiG,37
348.268,-15.75777778,1.97270495,MontiG,37
348.493,-11.35111111,1.504287041,MontiG,37
348.719,-8.808888889,1.626809179,MontiG,37
348.944,-0.695555556,1.402176223,MontiG,37
349.17,10.12,3.29191916,MontiG,37
349.395,18.40222222,2.070405277,MontiG,37
349.621,27.54888889,1.633504355,MontiG,37
349.846,27.01111111,0.515254051,MontiG,37
350.071,26.99333333,1.088496222,MontiG,37
350.297,25.04555556,1.889500095,MontiG,37
350.522,23.95888889,3.431608303,MontiG,37
350.747,18.27888889,3.455370736,MontiG,37
350.973,15.62222222,4.326899915,MontiG,37
351.198,12.02,5.28656724,MontiG,37
351.423,7.907777778,5.088292921,MontiG,37
351.649,10.13555556,6.471275943,MontiG,37
351.874,14.49555556,5.797105585,MontiG,37
352.099,15.12,5.995869444,MontiG,37
352.324,17.79111111,5.770204476,MontiG,37
352.55,14.00888889,4.864129294,MontiG,37
352.775,15.29,5.72778356,MontiG,37
353,16.46111111,5.384423778,MontiG,37
353.225,26.24666667,6.420300048,MontiG,37
353.45,24.43777778,6.811714956,MontiG,37
353.675,32.10666667,5.812623138,MontiG,37
353.9,42.18555556,5.994599925,MontiG,37
354.125,34.06,6.792413713,MontiG,37
354.351,29.53888889,6.878451652,MontiG,37
354.576,30.05666667,5.85028945,MontiG,37
354.801,30.16333333,6.043378413,MontiG,37
355.026,34.19666667,6.477542669,MontiG,37
355.251,33.51333333,5.592666294,MontiG,37
355.476,35.53444444,5.348252803,MontiG,37
355.701,28.20222222,4.493289819,MontiG,37
355.926,29.08777778,4.806886947,MontiG,37
356.15,26.82777778,5.330418386,MontiG,37
356.375,21.35222222,5.549860235,MontiG,37
356.6,27.65222222,5.032151935,MontiG,37
356.825,31.43333333,4.457721703,MontiG,37
357.05,25.52,4.448529497,MontiG,37
357.275,21.69222222,3.666661169,MontiG,37
357.5,18.88888889,3.14751994,MontiG,37
357.724,15.64777778,3.908563193,MontiG,37
357.949,17.68666667,4.749312255,MontiG,37
358.174,14.71666667,4.38444459,MontiG,37
358.399,17.42111111,4.995923431,MontiG,37
358.624,13.16333333,5.524781591,MontiG,37
358.848,11.85333333,4.790257123,MontiG,37
359.073,10.55666667,5.257313706,MontiG,37
359.298,5.196666667,5.900633338,MontiG,37
359.522,9.23,6.138232701,MontiG,37
359.747,10.95,5.924698438,MontiG,37
359.972,7.761111111,5.41431015,MontiG,37
360.196,11.97333333,5.741866794,MontiG,37
360.421,10.78555556,5.570035031,MontiG,37
360.645,15.31222222,6.30237478,MontiG,37
360.87,15.07222222,6.142031941,MontiG,37
361.095,20.23666667,7.110416346,MontiG,37
361.319,18.91444444,7.498177765,MontiG,37
361.544,16.22888889,6.372308282,MontiG,37
361.768,20.49555556,5.747222865,MontiG,37
361.993,21.04888889,5.440984353,MontiG,37
362.217,20.38555556,5.149393492,MontiG,37
362.441,22.24555556,5.465556287,MontiG,37
362.666,20.93555556,5.34414196,MontiG,37
362.89,23.4,5.611781496,MontiG,37
363.115,17.07222222,5.624718996,MontiG,37
363.339,12.91333333,5.184701922,MontiG,37
363.563,8.838888889,4.864145683,MontiG,37
363.788,13.71222222,5.015016314,MontiG,37
364.012,13.70666667,5.582965081,MontiG,37
364.236,11.59222222,6.279789699,MontiG,37
364.461,13.44666667,6.369883974,MontiG,37
364.685,10.12666667,5.759748901,MontiG,37
