wavelength,mean_emission,se_emission,Species,Temp
347.817,-25.26777778,3.797356557,AcroB,40
348.042,-24.17111111,3.896862367,AcroB,40
348.268,-15.26777778,3.150742619,AcroB,40
348.493,-11.54,1.872702777,AcroB,40
348.719,-9.046666667,1.125175644,AcroB,40
348.944,-0.298888889,1.286026939,AcroB,40
349.17,9.55,1.506692216,AcroB,40
349.395,17.60222222,2.016879627,AcroB,40
349.621,27.2,1.656692667,AcroB,40
349.846,25.61777778,2.677669685,AcroB,40
350.071,26.02111111,2.490933027,AcroB,40
350.297,27.57888889,3.567867291,AcroB,40
350.522,28.28,3.889110868,AcroB,40
350.747,20.72888889,4.096862975,AcroB,40
350.973,17.60777778,4.208751762,AcroB,40
351.198,14.71,3.466376259,AcroB,40
351.423,11.11111111,3.941617973,AcroB,40
351.649,13.06333333,3.87440898,AcroB,40
351.874,18.07222222,4.814831837,AcroB,40
352.099,18.79666667,4.903619197,AcroB,40
352.324,22.62888889,5.08657159,AcroB,40
352.55,19.94888889,5.501493819,AcroB,40
352.775,19.27111111,5.491954148,AcroB,40
353,19.36888889,6.038624232,AcroB,40
353.225,29.41444444,6.093760378,AcroB,40
353.45,28.36666667,6.737170766,AcroB,40
353.675,36.41777778,6.783638874,AcroB,40
353.9,44.90444444,5.182829732,AcroB,40
354.125,37.98,5.293911714,AcroB,40
354.351,32.63111111,6.226642246,AcroB,40
354.576,34.33111111,5.700367609,AcroB,40
354.801,33.05444444,5.774355899,AcroB,40
355.026,35.88888889,5.274661243,AcroB,40
355.251,34.69555556,5.754662377,AcroB,40
355.476,34.77666667,6.796065051,AcroB,40
355.701,28.05111111,6.389206854,AcroB,40
355.926,29.88666667,5.898373423,AcroB,40
356.15,28.51,6.033417294,AcroB,40
356.375,23.34222222,6.222543287,AcroB,40
356.6,28.7,5.936948534,AcroB,40
356.825,32.9,5.201905936,AcroB,40
357.05,28.38222222,5.714007129,AcroB,40
357.275,28.66666667,4.421933468,AcroB,40
357.5,27.01888889,4.589517327,AcroB,40
357.724,26.10222222,5.038876502,AcroB,40
357.949,27.34666667,5.475153149,AcroB,40
358.174,23.08222222,5.221032944,AcroB,40
358.399,26.12777778,3.663312546,AcroB,40
358.624,21.18111111,3.748448018,AcroB,40
358.848,22,3.435559863,AcroB,40
359.073,21.23777778,4.447822622,AcroB,40
359.298,12.92222222,3.862068393,AcroB,40
359.522,15.51555556,4.956188312,AcroB,40
359.747,14.20666667,5.631423687,AcroB,40
359.972,11.30777778,6.004802789,AcroB,40
360.196,13.16777778,6.057761364,AcroB,40
360.421,14.33888889,5.314510592,AcroB,40
360.645,19.56333333,5.972113705,AcroB,40
360.87,19.53222222,7.059201502,AcroB,40
361.095,25.07555556,6.599729213,AcroB,40
361.319,19.84,6.489341946,AcroB,40
361.544,15.74333333,5.909484873,AcroB,40
361.768,22.95111111,6.18271729,AcroB,40
361.993,23.99444444,5.441766328,AcroB,40
362.217,21.86111111,5.235024704,AcroB,40
362.441,24.30111111,6.411210656,AcroB,40
362.666,23.84222222,6.545616796,AcroB,40
362.89,26.71333333,7.058056115,AcroB,40
363.115,20.43111111,7.784331633,AcroB,40
363.339,17.69555556,6.266084816,AcroB,40
363.563,14.33222222,5.429204384,AcroB,40
363.788,21.73222222,5.778104949,AcroB,40
364.012,23.48444444,5.593995399,AcroB,40
364.236,21.29333333,6.341740764,AcroB,40
364.461,23.74,6.197613979,AcroB,40
364.685,22.63,6.671781122,AcroB,40
364.909,20.92555556,5.486309629,AcroB,40
365.133,16.51333333,5.73808983,AcroB,40
365.358,11.3,5.833310721,AcroB,40
365.582,13.87222222,4.311095338,AcroB,40
365.806,16.79888889,5.600100559,AcroB,40
366.03,13.61555556,5.757950493,AcroB,40
366.254,8.003333333,7.199237468,AcroB,40
366.479,11.67111111,6.74783239,AcroB,40
366.703,8.538888889,5.625004722,AcroB,40
366.927,7.304444444,5.741658072,AcroB,40
367.151,6.434444444,6.763825009,AcroB,40
367.375,15.55777778,6.1031543,AcroB,40
367.599,14.59,6.05213329,AcroB,40
367.823,18.90222222,5.532208,AcroB,40
368.047,19.33,5.375287971,AcroB,40
368.271,25.07777778,4.698269465,AcroB,40
368.495,32.73333333,6.175216442,AcroB,40
368.719,31.80111111,6.88433714,AcroB,40
368.943,28.90666667,7.860251653,AcroB,40
369.167,32.91888889,7.665130249,AcroB,40
369.391,31.31222222,8.006326898,AcroB,40
369.615,36.29666667,8.640450318,AcroB,40
369.839,28.79444444,9.84452962,AcroB,40
370.062,34.75555556,9.336957077,AcroB,40
370.286,30.44222222,9.124327726,AcroB,40
370.51,31.06444444,7.953964527,AcroB,40
370.734,29.39,7.084734463,AcroB,40
370.958,28.92444444,6.543046524,AcroB,40
371.181,32.48666667,6.275811816,AcroB,40
371.405,36.11888889,6.679648468,AcroB,40
371.629,33.15555556,7.340809585,AcroB,40
371.853,29.92111111,7.478488187,AcroB,40
372.076,23.96111111,7.507351476,AcroB,40
372.3,21.81,7.323834659,AcroB,40
372.524,20.28777778,6.98366904,AcroB,40
372.747,23.36111111,8.398945507,AcroB,40
372.971,25.93444444,7.647621564,AcroB,40
373.195,18.46888889,8.596887408,AcroB,40
373.418,15.69333333,6.236057821,AcroB,40
373.642,16.40555556,4.87022623,AcroB,40
373.865,19.82222222,5.554260869,AcroB,40
374.089,20.52,4.450494879,AcroB,40
374.312,26.96,4.610363615,AcroB,40
374.536,24.41222222,4.631550456,AcroB,40
374.759,23.98444444,4.40424592,AcroB,40
374.983,25.19333333,4.920755417,AcroB,40
375.206,26.73888889,4.58446048,AcroB,40
375.43,28.28888889,5.044297775,AcroB,40
375.653,33.80555556,3.961316376,AcroB,40
375.877,31.19888889,4.573678902,AcroB,40
376.1,28.58555556,5.205868736,AcroB,40
376.323,23.01222222,5.023601822,AcroB,40
376.547,22.32333333,5.016458762,AcroB,40
