wavelength,mean_emission,se_emission,Species,Temp
347.817,-25.13444444,3.762702055,AcroG,40
348.042,-24.79222222,2.652286454,AcroG,40
348.268,-17.46,1.645014961,AcroG,40
348.493,-13.60777778,1.866842653,AcroG,40
348.719,-11.23666667,1.159014397,AcroG,40
348.944,-1.495555556,1.912784645,AcroG,40
349.17,8.267777778,2.430306477,AcroG,40
349.395,17.99777778,2.063655229,AcroG,40
349.621,28.70111111,2.558081072,AcroG,40
349.846,27.37555556,3.561274645,AcroG,40
350.071,25.65555556,3.793665097,AcroG,40
350.297,26.68888889,3.471804502,AcroG,40
350.522,28.36444444,3.688052399,AcroG,40
350.747,23.15444444,3.907849684,AcroG,40
350.973,21.68,3.215188045,AcroG,40
351.198,18.76666667,3.172669964,AcroG,40
351.423,14.12666667,4.583480682,AcroG,40
351.649,15.36777778,4.366989937,AcroG,40
351.874,20.02888889,5.590176179,AcroG,40
352.099,20.94888889,4.746902376,AcroG,40
352.324,24.21666667,5.597608821,AcroG,40
352.55,21.94666667,5.580280049,AcroG,40
352.775,22.64333333,5.527924415,AcroG,40
353,22.77333333,5.762766421,AcroG,40
353.225,32.79666667,5.195881971,AcroG,40
353.45,30.15888889,5.898960744,AcroG,40
353.675,37.22222222,4.190307331,AcroG,40
353.9,48.08333333,4.397174147,AcroG,40
354.125,41.70444444,3.740616546,AcroG,40
354.351,35.82222222,3.738606782,AcroG,40
354.576,34.51444444,3.955872346,AcroG,40
354.801,31.77111111,4.062640054,AcroG,40
355.026,35.83111111,3.652048885,AcroG,40
355.251,32.89555556,4.319100172,AcroG,40
355.476,33.08444444,4.190505964,AcroG,40
355.701,25.88111111,4.897830543,AcroG,40
355.926,27.04666667,5.573017646,AcroG,40
356.15,26.85222222,4.497401327,AcroG,40
356.375,21.33,2.986682503,AcroG,40
356.6,28.47222222,3.504051113,AcroG,40
356.825,33.21444444,3.095728115,AcroG,40
357.05,28.92444444,2.304706525,AcroG,40
357.275,30.33555556,2.276077912,AcroG,40
357.5,25.91666667,2.756828372,AcroG,40
357.724,26.79777778,1.916161273,AcroG,40
357.949,28.60444444,1.496697387,AcroG,40
358.174,24.13666667,1.71650136,AcroG,40
358.399,27.66111111,2.419585072,AcroG,40
358.624,23.37111111,3.446604464,AcroG,40
358.848,23.38,4.182295699,AcroG,40
359.073,20.67333333,3.870508129,AcroG,40
359.298,13.09555556,4.68958975,AcroG,40
359.522,16.60444444,5.5227427,AcroG,40
359.747,14.37,6.042446276,AcroG,40
359.972,12.38,6.138620296,AcroG,40
360.196,15.09111111,6.267303156,AcroG,40
360.421,13.72666667,5.338049497,AcroG,40
360.645,18.39222222,4.937013533,AcroG,40
360.87,18.59222222,4.628053188,AcroG,40
361.095,22.03777778,5.49698461,AcroG,40
361.319,17.6,5.530174213,AcroG,40
361.544,14.50111111,5.587701417,AcroG,40
361.768,18.45111111,6.194184872,AcroG,40
361.993,18.29666667,5.52697272,AcroG,40
362.217,16.85333333,5.245245581,AcroG,40
362.441,19.71555556,3.593017522,AcroG,40
362.666,19.04888889,3.058905459,AcroG,40
362.89,22.37555556,3.423483709,AcroG,40
363.115,16.85111111,2.670570935,AcroG,40
363.339,11.93555556,2.809625519,AcroG,40
363.563,9.514444444,3.039572791,AcroG,40
