wavelength,mean_emission,se_emission,Species ,Temp
347.817,-48.66888889,3.100922689,AcroB,40
348.042,-37.13888889,3.175657355,AcroB,40
348.268,-29.34888889,3.331306413,AcroB,40
348.493,-24.20555556,2.930841454,AcroB,40
348.719,-24.58,2.058185903,AcroB,40
348.944,-14.01,2.017224342,AcroB,40
349.17,2.822222222,1.555158847,AcroB,40
349.395,21.09111111,1.27748619,AcroB,40
349.621,34.64333333,0.948373517,AcroB,40
349.846,32.58777778,1.548918911,AcroB,40
350.071,37.72444444,2.268886478,AcroB,40
350.297,48.31666667,2.323242453,AcroB,40
350.522,44.18222222,2.065367256,AcroB,40
350.747,41.06777778,2.428324694,AcroB,40
350.973,39.10444444,2.259676914,AcroB,40
351.198,45.25888889,2.244839409,AcroB,40
351.423,44.22333333,2.84157925,AcroB,40
351.649,32.64222222,2.637857305,AcroB,40
351.874,31.96444444,3.192777218,AcroB,40
352.099,29.63444444,2.646894376,AcroB,40
352.324,34.62,3.271985327,AcroB,40
352.55,23.06222222,3.392093886,AcroB,40
352.775,21.97444444,4.38035711,AcroB,40
353,24.13555556,5.603169345,AcroB,40
353.225,27.52666667,5.921177236,AcroB,40
353.45,32.33666667,5.210138174,AcroB,40
353.675,34.16444444,5.63416254,AcroB,40
353.9,45.20888889,6.115468394,AcroB,40
354.125,47.94555556,6.785696979,AcroB,40
354.351,38.00222222,6.983470665,AcroB,40
354.576,37.5,7.689722729,AcroB,40
354.801,36.34222222,6.778086548,AcroB,40
355.026,43.02888889,7.133139591,AcroB,40
355.251,46.10333333,6.183411719,AcroB,40
355.476,52.21,5.828101497,AcroB,40
355.701,51.01444444,5.229794627,AcroB,40
355.926,50.87666667,5.672566233,AcroB,40
356.15,48.97666667,6.217894864,AcroB,40
356.375,37.74666667,5.657064419,AcroB,40
356.6,41.13888889,4.062684452,AcroB,40
356.825,51.71666667,2.039238038,AcroB,40
357.05,50.3,2.297674761,AcroB,40
357.275,48.34222222,4.066949914,AcroB,40
357.5,44.70777778,4.439482746,AcroB,40
357.724,35.82,4.867494633,AcroB,40
357.949,28.61888889,5.678797517,AcroB,40
358.174,26.41777778,4.881221127,AcroB,40
358.399,28.62333333,3.836802833,AcroB,40
358.624,28.07666667,4.781496515,AcroB,40
358.848,32.31111111,5.418548196,AcroB,40
359.073,30.88777778,4.301356652,AcroB,40
359.298,25.65,6.295712052,AcroB,40
359.522,25.07666667,4.717267331,AcroB,40
359.747,23.57666667,4.512129136,AcroB,40
359.972,23.50111111,3.904843022,AcroB,40
360.196,30.01888889,4.846475304,AcroB,40
360.421,31.02777778,4.596133945,AcroB,40
360.645,33.97444444,5.857303864,AcroB,40
360.87,33.35444444,7.042106702,AcroB,40
361.095,37.60333333,6.536225919,AcroB,40
361.319,41.18222222,6.582562838,AcroB,40
361.544,41.47444444,6.414060766,AcroB,40
361.768,41.86888889,6.319363475,AcroB,40
361.993,46.69222222,6.642203006,AcroB,40
362.217,49.06444444,5.979315243,AcroB,40
362.441,53.03666667,6.310628919,AcroB,40
362.666,56.05333333,6.139734712,AcroB,40
362.89,61.68888889,6.074735084,AcroB,40
363.115,62.26888889,6.560732608,AcroB,40
363.339,57.46111111,5.931880488,AcroB,40
363.563,54.18555556,5.584015469,AcroB,40
363.788,51.86222222,6.772721244,AcroB,40
364.012,46.48444444,6.206343389,AcroB,40
364.236,42.09888889,7.151750688,AcroB,40
364.461,41.64666667,6.971698439,AcroB,40
364.685,40.38222222,7.263797188,AcroB,40
364.909,41.38888889,6.341097589,AcroB,40
365.133,32.28444444,6.16962727,AcroB,40
365.358,33.45777778,5.784495809,AcroB,40
365.582,31.11444444,5.3850536,AcroB,40
365.806,31.80777778,4.423788424,AcroB,40
366.03,25.36222222,4.618899266,AcroB,40
366.254,19.12888889,5.028624451,AcroB,40
366.479,26.79333333,5.681187604,AcroB,40
366.703,30.30777778,4.802290128,AcroB,40
366.927,35.86555556,5.489139541,AcroB,40
367.151,32.29444444,4.15919463,AcroB,40
367.375,34.37888889,4.323845215,AcroB,40
367.599,37.73777778,3.059854295,AcroB,40
367.823,33.82444444,5.182056644,AcroB,40
368.047,38.00888889,4.707190174,AcroB,40
368.271,46.67888889,5.425593672,AcroB,40
368.495,59.86,5.274337073,AcroB,40
368.719,59.93333333,4.679830522,AcroB,40
368.943,53.61777778,5.513791114,AcroB,40
369.167,54.79444444,4.160721715,AcroB,40
369.391,49.79777778,3.093823985,AcroB,40
369.615,52.05888889,3.059841828,AcroB,40
369.839,53.02777778,1.559096682,AcroB,40
370.062,57.41666667,2.339756619,AcroB,40
370.286,49.66111111,2.481668114,AcroB,40
370.51,50.58222222,2.700077417,AcroB,40
370.734,49.39777778,3.423054118,AcroB,40
370.958,38.45333333,4.397405127,AcroB,40
371.181,44.16666667,5.098946874,AcroB,40
371.405,47.88555556,5.156150518,AcroB,40
371.629,43.75111111,4.832359102,AcroB,40
371.853,42.21222222,3.324068402,AcroB,40
372.076,43.21111111,3.599991638,AcroB,40
372.3,39.47777778,3.590007041,AcroB,40
372.524,39.76,4.109803182,AcroB,40
372.747,42.52111111,5.108904512,AcroB,40
372.971,41.65777778,6.847427968,AcroB,40
373.195,31.45111111,5.985461459,AcroB,40
373.418,38.97222222,6.782735175,AcroB,40
373.642,35.70111111,6.224959308,AcroB,40
373.865,38.75,6.097210355,AcroB,40
374.089,41.88111111,7.144493377,AcroB,40
374.312,42.52888889,7.420061266,AcroB,40
374.536,40.28444444,7.093195076,AcroB,40
374.759,40.39555556,6.669330506,AcroB,40
374.983,37.20333333,6.91003584,AcroB,40
375.206,43.72222222,6.608576424,AcroB,40
375.43,34.43333333,6.044674015,AcroB,40
375.653,44.34,5.987043578,AcroB,40
375.877,38.06222222,5.185514508,AcroB,40
376.1,38.04333333,5.451366255,AcroB,40
376.323,32.23777778,6.211572023,AcroB,40
376.547,28.80555556,5.088742426,AcroB,40
376.77,31.98666667,5.640253753,AcroB,40
376.994,33.93888889,7.11893437,AcroB,40
377.217,31.75222222,6.716605149,AcroB,40
377.44,35.04666667,6.563588504,AcroB,40
377.663,31.12666667,6.290575749,AcroB,40
377.887,37.15,6.774541628,AcroB,40
378.11,35.53555556,6.838589963,AcroB,40
378.333,34.81111111,6.650141855,AcroB,40
378.556,36.49888889,5.777745988,AcroB,40
378.78,43.52222222,5.302222314,AcroB,40
379.003,44.07333333,5.053292797,AcroB,40
379.226,43.88888889,5.454604865,AcroB,40
379.449,48.93555556,5.020392751,AcroB,40
379.672,51.37666667,4.859018736,AcroB,40
379.895,45.92888889,5.086501592,AcroB,40
380.118,49.62444444,4.503706914,AcroB,40
380.341,45.87888889,4.86102557,AcroB,40
380.564,37.73777778,4.688201293,AcroB,40
380.787,39.66,4.115992316,AcroB,40
381.01,41.35,5.122746948,AcroB,40
381.233,32.77888889,5.377361033,AcroB,40
381.456,38.52222222,6.203271224,AcroB,40
381.679,38.60777778,5.943639006,AcroB,40
381.902,37.54222222,6.525994283,AcroB,40
382.125,37.92444444,5.985818997,AcroB,40
382.348,37.26666667,5.74625321,AcroB,40
382.571,38.95444444,5.906759815,AcroB,40
382.794,53.67666667,4.383017022,AcroB,40
383.017,56.37888889,4.451729388,AcroB,40
383.24,55.53,5.300000998,AcroB,40
383.463,61.82,5.289082896,AcroB,40
383.685,67.70666667,5.93401886,AcroB,40
383.908,66.52111111,6.826728225,AcroB,40
384.131,65.67444444,6.242614297,AcroB,40
384.354,62.60777778,5.47424365,AcroB,40
384.576,53.07,5.369325213,AcroB,40
384.799,56.65555556,5.683244109,AcroB,40
385.022,58.99444444,5.404858597,AcroB,40
385.245,52.62444444,5.851630743,AcroB,40
385.467,47.87222222,6.893481568,AcroB,40
385.69,48.63111111,5.961247211,AcroB,40
385.913,43.67111111,6.522704844,AcroB,40
386.135,41.98444444,6.946758508,AcroB,40
386.358,41.45222222,7.493111056,AcroB,40
386.58,38.97666667,8.262702911,AcroB,40
386.803,41.25666667,6.157184002,AcroB,40
387.025,45.93555556,5.201558032,AcroB,40
387.248,43.66222222,3.823635682,AcroB,40
