wavelength,mean_emission,se_emission,Species ,Temp
347.817,-32.96666667,6.186872134,MontiB,34
348.042,-23.38111111,3.718053204,MontiB,34
348.268,-17.84333333,3.191465486,MontiB,34
348.493,-13.47666667,2.505239182,MontiB,34
348.719,-14.96111111,2.377086271,MontiB,34
348.944,-9,3.103298074,MontiB,34
349.17,1.834444444,2.178703563,MontiB,34
349.395,15.39777778,2.417922816,MontiB,34
349.621,24.96444444,2.508403123,MontiB,34
349.846,23.89333333,3.644040164,MontiB,34
350.071,25.92111111,4.329413351,MontiB,34
350.297,34.15777778,5.056410087,MontiB,34
350.522,30.62444444,4.603035115,MontiB,34
350.747,28.58333333,5.201552355,MontiB,34
350.973,27.96888889,4.892856102,MontiB,34
351.198,35.00555556,5.729263369,MontiB,34
351.423,35.65333333,5.895337204,MontiB,34
351.649,26.94222222,5.537825753,MontiB,34
351.874,27.99777778,5.202568576,MontiB,34
352.099,26.27222222,5.745531428,MontiB,34
352.324,27.57555556,5.536528979,MontiB,34
352.55,18.63111111,4.976475426,MontiB,34
352.775,19.39888889,5.591627985,MontiB,34
353,21.77888889,4.05312488,MontiB,34
353.225,24.16666667,3.414107336,MontiB,34
353.45,24.61,3.897748564,MontiB,34
353.675,24.71888889,4.771567253,MontiB,34
353.9,33.97555556,5.187569586,MontiB,34
354.125,36.35666667,5.831362667,MontiB,34
354.351,26.8,5.350350585,MontiB,34
354.576,26.19,5.525384078,MontiB,34
354.801,24.54,4.832959437,MontiB,34
355.026,29.00555556,4.193625178,MontiB,34
355.251,31.00111111,5.324791285,MontiB,34
355.476,34.65333333,6.156014435,MontiB,34
355.701,33.31555556,6.261272984,MontiB,34
355.926,34.20111111,5.17554691,MontiB,34
356.15,32.10222222,4.976933539,MontiB,34
356.375,22.32444444,6.172684253,MontiB,34
356.6,24.55111111,6.196440829,MontiB,34
356.825,34.97333333,6.413617632,MontiB,34
357.05,36.15222222,5.878684434,MontiB,34
357.275,36.94555556,6.187120955,MontiB,34
357.5,34.42222222,6.517466319,MontiB,34
357.724,28.59,6.415988064,MontiB,34
357.949,21.32666667,5.782890869,MontiB,34
358.174,20.82222222,5.873083203,MontiB,34
358.399,22.55777778,4.515114674,MontiB,34
358.624,22.32666667,3.840288781,MontiB,34
358.848,23.88555556,3.669969697,MontiB,34
359.073,24.64444444,4.776598057,MontiB,34
359.298,19.63111111,5.206135149,MontiB,34
359.522,18.70222222,6.098311588,MontiB,34
359.747,17.06444444,6.198157569,MontiB,34
359.972,17.46222222,4.408346805,MontiB,34
360.196,22.09111111,4.279853876,MontiB,34
360.421,22.68555556,5.049035827,MontiB,34
360.645,22.50111111,4.86015671,MontiB,34
360.87,21.40222222,6.129670969,MontiB,34
361.095,25.74888889,7.656920318,MontiB,34
361.319,28.30111111,8.056296815,MontiB,34
361.544,29.03111111,7.707566818,MontiB,34
361.768,29.19111111,7.487262877,MontiB,34
361.993,32.35111111,9.611843696,MontiB,34
362.217,34.16333333,9.803416279,MontiB,34
362.441,35.92888889,9.585043336,MontiB,34
362.666,38.62666667,9.161166078,MontiB,34
362.89,43.39111111,9.74811057,MontiB,34
363.115,44.68888889,9.509827829,MontiB,34
363.339,42.08888889,9.694284041,MontiB,34
363.563,37.98333333,8.271716887,MontiB,34
363.788,38.48888889,7.387763856,MontiB,34
364.012,33.59,8.548024885,MontiB,34
364.236,30.38888889,8.640747828,MontiB,34
364.461,28.20111111,6.695193728,MontiB,34
364.685,27.72888889,6.370191491,MontiB,34
364.909,29.24,5.862477314,MontiB,34
365.133,19.31,6.3661037,MontiB,34
365.358,19.98555556,6.005999325,MontiB,34
365.582,19.14,5.010826167,MontiB,34
365.806,20.80888889,5.337099357,MontiB,34
366.03,18.09888889,6.371834069,MontiB,34
366.254,14.59666667,7.071849973,MontiB,34
366.479,21.17444444,6.249970378,MontiB,34
366.703,25.18333333,6.53692928,MontiB,34
366.927,31.62,7.265294647,MontiB,34
367.151,28.70222222,6.861976163,MontiB,34
367.375,31.10666667,7.564007744,MontiB,34
367.599,36.13777778,6.314479536,MontiB,34
367.823,32.67333333,6.674900222,MontiB,34
368.047,37.08222222,6.282502525,MontiB,34
