wavelength,mean_emission,se_emission,Species ,Temp
347.817,-31.22111111,5.419248563,MontiG,34
348.042,-20.65777778,3.757441354,MontiG,34
348.268,-14.62444444,3.090930273,MontiG,34
348.493,-12.62111111,3.063119912,MontiG,34
348.719,-12.69777778,1.594088824,MontiG,34
348.944,-7.981111111,1.995735092,MontiG,34
349.17,1.886666667,1.835138996,MontiG,34
349.395,13.55,1.824561359,MontiG,34
349.621,21.37111111,1.715765433,MontiG,34
349.846,20.62333333,3.040843175,MontiG,34
350.071,23.92,3.490116984,MontiG,34
350.297,30.94111111,3.751341475,MontiG,34
350.522,25.52444444,2.379022055,MontiG,34
350.747,21.83333333,2.478638156,MontiG,34
350.973,22.08222222,3.051633154,MontiG,34
351.198,26.36777778,2.577459719,MontiG,34
351.423,27.11666667,4.02659366,MontiG,34
351.649,21.21111111,3.639465424,MontiG,34
351.874,20.50111111,4.540334608,MontiG,34
352.099,20.60111111,4.083860026,MontiG,34
352.324,20.49333333,4.971654243,MontiG,34
352.55,11.86,5.35559706,MontiG,34
352.775,12.62111111,4.648308349,MontiG,34
353,15.88666667,3.554667209,MontiG,34
353.225,19.85555556,3.988785645,MontiG,34
353.45,21.99777778,3.914196391,MontiG,34
353.675,23.17777778,4.181744855,MontiG,34
353.9,29.46555556,3.40744636,MontiG,34
354.125,30.32666667,3.451560714,MontiG,34
354.351,24.03,3.517331079,MontiG,34
354.576,21.81444444,4.791032282,MontiG,34
354.801,24.72555556,5.383103913,MontiG,34
355.026,29.94222222,4.977825431,MontiG,34
355.251,32.28555556,6.114136871,MontiG,34
355.476,36.03777778,5.893392951,MontiG,34
355.701,34.43666667,5.838973939,MontiG,34
355.926,33.99111111,5.382841579,MontiG,34
356.15,31.39555556,4.7681745,MontiG,34
356.375,23.46222222,4.604912522,MontiG,34
356.6,26.55111111,4.56972634,MontiG,34
356.825,34.11888889,4.898920711,MontiG,34
357.05,36.97111111,3.831590512,MontiG,34
357.275,35.02444444,3.526781076,MontiG,34
357.5,32.51111111,3.658977995,MontiG,34
357.724,27.03666667,3.039722177,MontiG,34
357.949,19.26444444,3.138105417,MontiG,34
358.174,17.02555556,5.058203193,MontiG,34
358.399,19.15333333,4.438640757,MontiG,34
358.624,18.41777778,4.947750688,MontiG,34
358.848,21.69,5.168976349,MontiG,34
359.073,21.78,5.84569817,MontiG,34
359.298,18.54444444,6.295959973,MontiG,34
359.522,16.21111111,6.80422758,MontiG,34
359.747,16.22222222,7.199979097,MontiG,34
359.972,16.03777778,6.036462448,MontiG,34
360.196,22.38555556,5.677311433,MontiG,34
360.421,25.82,6.015048506,MontiG,34
360.645,28.59888889,6.035001374,MontiG,34
360.87,27.26666667,7.082417716,MontiG,34
361.095,31.77111111,6.560621394,MontiG,34
361.319,32.96555556,6.337775083,MontiG,34
361.544,33.59222222,6.143700422,MontiG,34
361.768,32.55666667,5.280110822,MontiG,34
361.993,35.96777778,6.116677251,MontiG,34
362.217,37.20222222,5.604663218,MontiG,34
362.441,38.42888889,5.703633153,MontiG,34
362.666,39.03444444,4.755496657,MontiG,34
