wavelength,mean_emission,se_emission,Species ,Temp
347.817,-43.24555556,5.909843362,MontiB,37
348.042,-32.05888889,3.894167252,MontiB,37
348.268,-24.08777778,2.998234045,MontiB,37
348.493,-18.90444444,2.141318527,MontiB,37
348.719,-19.56666667,1.459968087,MontiB,37
348.944,-9.04,1.913015666,MontiB,37
349.17,5.363333333,1.551842064,MontiB,37
349.395,21.98333333,1.770089469,MontiB,37
349.621,32.85555556,1.969797989,MontiB,37
349.846,30.73222222,1.788013092,MontiB,37
350.071,35.72111111,3.467579946,MontiB,37
350.297,45.31333333,4.442238867,MontiB,37
350.522,42.76111111,2.417462019,MontiB,37
350.747,39.34444444,2.153148719,MontiB,37
350.973,37.77888889,2.332482409,MontiB,37
351.198,43.69555556,3.061586977,MontiB,37
351.423,44.70555556,2.752708078,MontiB,37
351.649,37.56,2.530828988,MontiB,37
351.874,37.78444444,3.395939505,MontiB,37
352.099,38.27888889,2.907733916,MontiB,37
352.324,42.35777778,3.905987897,MontiB,37
352.55,31.55444444,3.44946245,MontiB,37
352.775,31.76888889,3.953305334,MontiB,37
353,33.82111111,3.852242406,MontiB,37
353.225,37.77222222,3.759371171,MontiB,37
353.45,41.25888889,3.318154161,MontiB,37
353.675,43.56777778,5.424732028,MontiB,37
353.9,51.84222222,4.601234314,MontiB,37
354.125,53.96222222,5.670148577,MontiB,37
354.351,45.98555556,5.648689244,MontiB,37
354.576,45.40444444,5.999358637,MontiB,37
354.801,44.86333333,5.906989886,MontiB,37
355.026,49.25555556,5.908631567,MontiB,37
355.251,50.70444444,5.888584794,MontiB,37
355.476,55.59444444,6.682787014,MontiB,37
355.701,54.85888889,6.388646746,MontiB,37
355.926,54.48444444,5.372513254,MontiB,37
356.15,53.01777778,4.192291003,MontiB,37
356.375,41.75777778,4.627035855,MontiB,37
356.6,42.63777778,4.370610926,MontiB,37
356.825,52.18111111,4.124882856,MontiB,37
357.05,51.28888889,4.208933488,MontiB,37
357.275,49.48111111,4.539489403,MontiB,37
357.5,48.21666667,4.692721349,MontiB,37
357.724,41.31555556,5.496657015,MontiB,37
357.949,33.80111111,5.280709863,MontiB,37
358.174,30.86333333,5.896899134,MontiB,37
358.399,34.44666667,6.454834587,MontiB,37
358.624,33.58888889,6.176335943,MontiB,37
358.848,37.82777778,5.845432508,MontiB,37
359.073,38.99333333,5.123483529,MontiB,37
359.298,34.83666667,5.41763762,MontiB,37
359.522,32.96111111,5.181219673,MontiB,37
359.747,31.77333333,5.251715415,MontiB,37
359.972,30.00444444,4.356158979,MontiB,37
360.196,36.10333333,3.963617877,MontiB,37
360.421,36.75,3.551134834,MontiB,37
360.645,39.28,2.965860391,MontiB,37
360.87,38.30333333,3.22676182,MontiB,37
361.095,43.51555556,2.419376256,MontiB,37
361.319,46.01666667,1.867932272,MontiB,37
361.544,45.70222222,2.672154358,MontiB,37
361.768,44.86111111,2.106685398,MontiB,37
361.993,48.27888889,2.220649853,MontiB,37
362.217,50.71555556,2.834680009,MontiB,37
362.441,54.51,1.920595388,MontiB,37
362.666,57.30888889,3.283250826,MontiB,37
362.89,62.99888889,3.802448641,MontiB,37
363.115,63.93,4.434370006,MontiB,37
363.339,57.77,5.42677031,MontiB,37
363.563,53.81111111,5.285487945,MontiB,37
363.788,53.93222222,5.004723827,MontiB,37
364.012,47.97111111,6.252299646,MontiB,37
364.236,45.08333333,6.697883548,MontiB,37
364.461,43.58777778,6.028916297,MontiB,37
364.685,41.31888889,6.221913874,MontiB,37
364.909,41.57888889,5.213553785,MontiB,37
365.133,32.20444444,4.471777304,MontiB,37
365.358,32.72222222,3.80542239,MontiB,37
365.582,30.72222222,3.197151994,MontiB,37
365.806,33.23,2.494146453,MontiB,37
366.03,28.27111111,0.937030747,MontiB,37
366.254,22.04888889,1.15579135,MontiB,37
366.479,29.53555556,2.993822559,MontiB,37
366.703,30.55444444,2.065256329,MontiB,37
366.927,37.50333333,1.572709511,MontiB,37
367.151,34.44111111,2.233759259,MontiB,37
367.375,38.06111111,3.65058155,MontiB,37
367.599,41.46555556,4.177819051,MontiB,37
367.823,39.03444444,4.956903624,MontiB,37
368.047,42.76111111,4.728376008,MontiB,37
368.271,49.56333333,5.118387999,MontiB,37
368.495,59.95888889,4.450143329,MontiB,37
368.719,59.15222222,4.288851055,MontiB,37
368.943,54.82666667,3.825418687,MontiB,37
369.167,56.51111111,4.854727314,MontiB,37
369.391,53.35888889,4.857526177,MontiB,37
369.615,55.28,5.967342876,MontiB,37
369.839,56.11333333,7.251993553,MontiB,37
370.062,60.45777778,6.84732971,MontiB,37
370.286,54.83222222,6.796778483,MontiB,37
370.51,56.64333333,6.73791861,MontiB,37
370.734,58.14666667,5.885155758,MontiB,37
370.958,48.47333333,4.729805738,MontiB,37
371.181,53.18888889,3.948609752,MontiB,37
371.405,54.93444444,3.443869914,MontiB,37
371.629,51.58111111,3.085419765,MontiB,37
371.853,50.39333333,4.707990132,MontiB,37
372.076,49.72,5.104011377,MontiB,37
