wavelength,mean_emission,se_emission,Species ,Temp
347.817,-41.46555556,2.456174187,MontiG,40
348.042,-30.85222222,2.602991817,MontiG,40
348.268,-23.46666667,1.554688756,MontiG,40
348.493,-19.25,2.043276,MontiG,40
348.719,-19.71333333,1.986028981,MontiG,40
348.944,-10.32444444,2.500149098,MontiG,40
349.17,5.576666667,1.443369099,MontiG,40
349.395,24.16222222,2.689907332,MontiG,40
349.621,35.26333333,2.005833965,MontiG,40
349.846,34.10333333,1.869642383,MontiG,40
350.071,36.99777778,2.50619763,MontiG,40
350.297,45.71777778,2.192191075,MontiG,40
350.522,43.97222222,2.592114306,MontiG,40
350.747,40.29,2.057598056,MontiG,40
350.973,39.89888889,2.93265724,MontiG,40
351.198,46.16222222,4.034110215,MontiG,40
351.423,47.43777778,4.864356498,MontiG,40
351.649,39.30222222,4.506213733,MontiG,40
351.874,40.71222222,4.370021701,MontiG,40
352.099,41.31333333,5.009134725,MontiG,40
352.324,43.90555556,4.366370339,MontiG,40
352.55,33.45222222,4.303000699,MontiG,40
352.775,34.40111111,4.434542724,MontiG,40
353,35.39333333,4.8862544,MontiG,40
353.225,39.29888889,4.906514972,MontiG,40
353.45,41.50666667,3.752530122,MontiG,40
353.675,42.59,3.490826017,MontiG,40
353.9,52.79555556,3.829646529,MontiG,40
354.125,56.29888889,4.825193037,MontiG,40
354.351,46.99444444,4.882341513,MontiG,40
354.576,46.51888889,4.31142831,MontiG,40
354.801,45.48333333,4.666702337,MontiG,40
355.026,51.78222222,5.45827414,MontiG,40
355.251,53.24777778,5.741780812,MontiG,40
355.476,58.32777778,4.973306526,MontiG,40
355.701,58.54,4.760211779,MontiG,40
355.926,60.24888889,4.898894,MontiG,40
356.15,59.75444444,5.454120414,MontiG,40
356.375,47.20111111,4.725860668,MontiG,40
356.6,47.60444444,4.941561867,MontiG,40
356.825,57.38777778,5.804726912,MontiG,40
357.05,56.89333333,5.626741981,MontiG,40
357.275,54.87333333,6.141299415,MontiG,40
357.5,50.87555556,5.952352436,MontiG,40
357.724,45.70111111,6.255931877,MontiG,40
357.949,38.50888889,7.215276514,MontiG,40
358.174,34.77777778,7.470426014,MontiG,40
358.399,36.51888889,7.611279381,MontiG,40
358.624,34.50777778,7.302824247,MontiG,40
358.848,38.70222222,7.669888988,MontiG,40
359.073,39.14333333,7.525343328,MontiG,40
359.298,34.21777778,6.569791916,MontiG,40
