wavelength,mean_emission,se_emission,Species ,Temp
347.817,-28.84,3.68239471,AcroG,34
348.042,-16.88,4.02957158,AcroG,34
348.268,-12.49222222,3.23406187,AcroG,34
348.493,-10.80222222,2.651273083,AcroG,34
348.719,-13.11333333,1.711405931,AcroG,34
348.944,-8.051111111,1.001915963,AcroG,34
349.17,1.122222222,1.074626841,AcroG,34
349.395,13.21111111,2.173836001,AcroG,34
349.621,18.78888889,1.841268588,AcroG,34
349.846,17.31666667,2.089210017,AcroG,34
350.071,21.22888889,2.827738458,AcroG,34
350.297,26.34444444,4.437733418,AcroG,34
350.522,18.9,6.109870697,AcroG,34
350.747,16.49,6.430580428,AcroG,34
350.973,18.89111111,5.012487579,AcroG,34
351.198,25.91111111,5.722283898,AcroG,34
351.423,28.12,6.82057543,AcroG,34
351.649,19.67333333,6.234384023,AcroG,34
351.874,17.23777778,7.937269062,AcroG,34
352.099,17.70888889,7.771143434,AcroG,34
352.324,21.05,8.391711191,AcroG,34
352.55,11.92,7.497689885,AcroG,34
352.775,15.8,7.53301308,AcroG,34
353,20.12777778,7.69182659,AcroG,34
353.225,22.42555556,6.741526431,AcroG,34
353.45,21.68444444,5.567090935,AcroG,34
353.675,20.72111111,5.682263843,AcroG,34
353.9,25.94555556,5.014801587,AcroG,34
354.125,28.13888889,6.063880347,AcroG,34
354.351,22.81888889,4.998497618,AcroG,34
354.576,21.54888889,4.783045396,AcroG,34
354.801,19.21444444,5.675250485,AcroG,34
355.026,24.01,5.707470597,AcroG,34
355.251,24.20777778,4.486133011,AcroG,34
355.476,27.15,4.633422929,AcroG,34
355.701,25.56444444,6.068293594,AcroG,34
355.926,26.58777778,6.92081873,AcroG,34
356.15,24.14,5.556104148,AcroG,34
356.375,16.60444444,5.521142059,AcroG,34
356.6,20.33,6.04883634,AcroG,34
356.825,28.60888889,5.986714189,AcroG,34
357.05,28.35888889,5.243956212,AcroG,34
357.275,28.58444444,5.415239172,AcroG,34
357.5,25.56777778,5.799362091,AcroG,34
357.724,19.37333333,6.201092942,AcroG,34
357.949,12.77777778,6.057287343,AcroG,34
358.174,12.43,5.154619019,AcroG,34
358.399,13.49888889,5.776016432,AcroG,34
358.624,14.16888889,5.936023559,AcroG,34
358.848,15.75444444,6.087721272,AcroG,34
359.073,14.66111111,6.283043926,AcroG,34
359.298,9.768888889,6.784106983,AcroG,34
359.522,9.42,7.100932277,AcroG,34
359.747,9.007777778,5.856856526,AcroG,34
359.972,10.95888889,5.785221162,AcroG,34
360.196,16.43444444,6.569508723,AcroG,34
360.421,18.86,6.25236492,AcroG,34
360.645,19.65111111,5.126195693,AcroG,34
360.87,17.18333333,3.934614071,AcroG,34
361.095,22.52222222,3.115507625,AcroG,34
361.319,26.11444444,4.224289655,AcroG,34
361.544,27.64555556,4.460463714,AcroG,34
361.768,25.85222222,6.112621383,AcroG,34
361.993,27.82555556,4.585982447,AcroG,34
362.217,30.36666667,5.070323232,AcroG,34
362.441,31.75333333,5.313274637,AcroG,34
362.666,33.11444444,5.235567857,AcroG,34
362.89,35.72555556,5.563993097,AcroG,34
363.115,35.86777778,6.246943257,AcroG,34
363.339,33.01777778,6.622747491,AcroG,34
363.563,29.32333333,7.964046527,AcroG,34
363.788,27.93444444,7.025716279,AcroG,34
364.012,24.37777778,8.083449272,AcroG,34
364.236,24.31111111,8.257595954,AcroG,34
364.461,25.62111111,8.325671577,AcroG,34
364.685,23.61222222,6.993440904,AcroG,34
364.909,23.59333333,6.800335322,AcroG,34
365.133,16.01444444,6.701128866,AcroG,34
365.358,18.52888889,5.990510552,AcroG,34
365.582,18.59888889,7.116641337,AcroG,34
365.806,21.30111111,6.472057312,AcroG,34
366.03,17.40222222,6.663540637,AcroG,34
366.254,13.28222222,5.552274512,AcroG,34
366.479,14.99333333,5.111087873,AcroG,34
366.703,15.72111111,4.376480956,AcroG,34
366.927,20.92888889,3.498452514,AcroG,34
367.151,17.32333333,3.281540912,AcroG,34
367.375,20.31111111,3.824635306,AcroG,34
367.599,26.81666667,4.741098358,AcroG,34
367.823,23.18444444,3.365567689,AcroG,34
368.047,26.89111111,4.327120421,AcroG,34
368.271,31.32111111,5.217379376,AcroG,34
368.495,39.54333333,5.658847742,AcroG,34
368.719,42.16111111,6.958490672,AcroG,34
368.943,40.71,5.861257977,AcroG,34
369.167,42.12111111,6.312492292,AcroG,34
369.391,37.36333333,6.639706242,AcroG,34
369.615,38.93111111,5.793652414,AcroG,34
369.839,38.28555556,5.318711306,AcroG,34
370.062,40.07333333,5.672979462,AcroG,34
370.286,35.21,6.435678072,AcroG,34
370.51,35.57666667,5.896082247,AcroG,34
370.734,36.38,5.227720424,AcroG,34
370.958,27.94222222,5.631759446,AcroG,34
371.181,28.38666667,5.550318987,AcroG,34
371.405,28.99222222,4.575297742,AcroG,34
371.629,26.10333333,5.431232247,AcroG,34
371.853,25.31111111,4.679125893,AcroG,34
372.076,25.16888889,5.641529612,AcroG,34
372.3,24.81333333,6.867024443,AcroG,34
372.524,22.83111111,7.499666759,AcroG,34
372.747,24.75555556,6.400771745,AcroG,34
372.971,24.65666667,5.985389868,AcroG,34
373.195,16.03666667,5.206590622,AcroG,34
373.418,22.73111111,4.178838562,AcroG,34
373.642,20.59777778,3.999931821,AcroG,34
373.865,24.98777778,5.150835234,AcroG,34
374.089,28.14222222,5.25764379,AcroG,34
374.312,27.16666667,6.334246713,AcroG,34
374.536,27.97777778,5.922286116,AcroG,34
374.759,27.57666667,5.512617838,AcroG,34
374.983,26.08222222,4.828173557,AcroG,34
375.206,30.76888889,5.476154498,AcroG,34
375.43,21.58,6.418303666,AcroG,34
375.653,29.55333333,7.527907796,AcroG,34
375.877,24.35888889,7.577275322,AcroG,34
376.1,26.63444444,8.572987474,AcroG,34
376.323,20.40777778,6.960155975,AcroG,34
376.547,17.49222222,6.585583847,AcroG,34
376.77,19.72888889,6.29037911,AcroG,34
376.994,19.57666667,6.616658075,AcroG,34
377.217,18.04777778,6.068569206,AcroG,34
377.44,21.74888889,6.286364551,AcroG,34
377.663,19.07777778,5.93204407,AcroG,34
377.887,23.89333333,4.247322923,AcroG,34
378.11,24.63444444,3.481314251,AcroG,34
378.333,25.22888889,4.029363407,AcroG,34
378.556,23.29444444,3.404033982,AcroG,34
378.78,27.72777778,4.229756429,AcroG,34
379.003,28.15555556,4.727238775,AcroG,34
379.226,30.07111111,4.580933685,AcroG,34
379.449,34.26,5.024623166,AcroG,34
379.672,36.46111111,4.821182167,AcroG,34
379.895,34.07777778,6.116955152,AcroG,34
380.118,37.08222222,5.132033596,AcroG,34
380.341,34.13555556,4.6286105,AcroG,34
380.564,26.64666667,4.871178471,AcroG,34
380.787,25.92777778,4.889832658,AcroG,34
381.01,28.47444444,4.57309156,AcroG,34
381.233,23.82888889,3.995116323,AcroG,34
381.456,26.72,3.741885122,AcroG,34
381.679,25.44111111,3.267270847,AcroG,34
381.902,24.85333333,3.13579069,AcroG,34
382.125,24.36333333,3.523390279,AcroG,34
382.348,21.88555556,2.387700025,AcroG,34
382.571,20.21888889,2.774565492,AcroG,34
382.794,31.19444444,4.395776805,AcroG,34
383.017,33.56333333,4.628620737,AcroG,34
383.24,31.79444444,4.449414425,AcroG,34
383.463,37.85888889,3.62661581,AcroG,34
383.685,40.85666667,3.320487195,AcroG,34
383.908,41.02333333,5.188259311,AcroG,34
384.131,39.03,5.646027099,AcroG,34
384.354,38.49222222,5.51166391,AcroG,34
384.576,31.26555556,4.975646863,AcroG,34
384.799,32.19333333,6.436935337,AcroG,34
385.022,34.63333333,7.059198246,AcroG,34
385.245,32.07888889,7.579034903,AcroG,34
385.467,27.90333333,9.097014793,AcroG,34
385.69,30.92777778,9.023919026,AcroG,34
385.913,25.28444444,9.106103309,AcroG,34
386.135,24.60111111,9.14245548,AcroG,34
