wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,21.66444444,11.43029137,MontiG,28
348.042,12.75444444,19.10424894,MontiG,28
348.268,-26.75555556,36.75957692,MontiG,28
348.493,6.556666667,35.22290117,MontiG,28
348.719,17.11333333,28.85892862,MontiG,28
348.944,-30.17888889,39.86928453,MontiG,28
349.17,-983.02,684.8382816,MontiG,28
349.395,2245.537778,1788.503392,MontiG,28
349.621,108.2733333,36.22185702,MontiG,28
349.846,49.80444444,23.89279381,MontiG,28
350.071,15.84333333,28.51838963,MontiG,28
350.297,-50.01444444,30.99578001,MontiG,28
350.522,-75.86222222,63.71811679,MontiG,28
350.747,145.2266667,84.73394486,MontiG,28
350.973,54.53555556,29.45039189,MontiG,28
351.198,40.83555556,20.29216292,MontiG,28
351.423,37.88444444,14.41147633,MontiG,28
351.649,33.71555556,13.9471957,MontiG,28
351.874,39.34888889,11.89299949,MontiG,28
352.099,50.95111111,12.70700521,MontiG,28
352.324,53.29888889,12.16927839,MontiG,28
352.55,53.38666667,13.40000753,MontiG,28
352.775,48.86555556,13.92123612,MontiG,28
353,48.89777778,12.92923157,MontiG,28
353.225,58.61222222,11.68598716,MontiG,28
353.45,84.28444444,24.14074286,MontiG,28
353.675,90.87444444,27.06535568,MontiG,28
353.9,107.0177778,28.12647771,MontiG,28
354.125,111.6133333,34.72163698,MontiG,28
354.351,97.18222222,29.46881785,MontiG,28
354.576,68.18888889,23.07474259,MontiG,28
354.801,161.7888889,62.16955198,MontiG,28
355.026,78.29,26.01740835,MontiG,28
355.251,27.29555556,43.70877457,MontiG,28
355.476,56.18444444,30.29160918,MontiG,28
355.701,58.85888889,13.26162742,MontiG,28
355.926,48.34777778,10.80065671,MontiG,28
356.15,42.08444444,8.90799833,MontiG,28
356.375,34.56222222,10.99782663,MontiG,28
356.6,47.43666667,9.833084908,MontiG,28
356.825,53.60777778,8.152869933,MontiG,28
357.05,59.55333333,8.46570102,MontiG,28
357.275,40.73888889,7.280456974,MontiG,28
357.5,43.12222222,6.75176161,MontiG,28
357.724,49.90555556,7.935362902,MontiG,28
357.949,50.60666667,9.551363067,MontiG,28
358.174,46.62111111,13.58263423,MontiG,28
