wavelength,mean_emission,se_emission,Species,Temp
347.817,-19.29555556,3.597819927,AcroB,37
348.042,-19.65777778,2.68969421,AcroB,37
348.268,-14.95666667,1.494462213,AcroB,37
348.493,-8.181111111,1.779006887,AcroB,37
348.719,-11.49111111,1.930700717,AcroB,37
348.944,-5.766666667,1.972624857,AcroB,37
349.17,6.706666667,2.554603459,AcroB,37
349.395,14.75777778,3.13008039,AcroB,37
349.621,25.07777778,3.346202223,AcroB,37
349.846,21.48777778,2.706580063,AcroB,37
350.071,22.27444444,3.009600009,AcroB,37
350.297,20.40111111,3.519677903,AcroB,37
350.522,22.90111111,3.845054783,AcroB,37
350.747,22.29444444,3.528955463,AcroB,37
350.973,14.94,5.117761588,AcroB,37
351.198,14.71777778,6.375622587,AcroB,37
351.423,15.17444444,6.151576132,AcroB,37
351.649,10.96666667,5.729404787,AcroB,37
351.874,16.39444444,5.779249524,AcroB,37
352.099,15.00444444,5.253357359,AcroB,37
352.324,23.05888889,4.684467901,AcroB,37
352.55,18.93888889,4.855815824,AcroB,37
352.775,22.33777778,3.841665859,AcroB,37
353,23.44444444,3.171016127,AcroB,37
353.225,26.88666667,2.497543602,AcroB,37
353.45,34.16333333,2.150105764,AcroB,37
353.675,40.96777778,2.892332613,AcroB,37
353.9,45.17777778,3.844024689,AcroB,37
354.125,50.39333333,3.738854215,AcroB,37
354.351,42.15111111,4.080041728,AcroB,37
354.576,43.07111111,4.963971284,AcroB,37
354.801,38.40222222,5.879494017,AcroB,37
355.026,47.27222222,5.712083616,AcroB,37
355.251,48.97888889,4.962752421,AcroB,37
355.476,47.72555556,4.656720563,AcroB,37
355.701,48.93777778,4.25717537,AcroB,37
355.926,46.35222222,3.500959035,AcroB,37
356.15,50.09888889,3.226919768,AcroB,37
356.375,47.82444444,3.966001331,AcroB,37
356.6,48.37333333,2.404660848,AcroB,37
356.825,55.36222222,3.129461205,AcroB,37
357.05,50.48444444,2.944679573,AcroB,37
357.275,44.00666667,3.587282307,AcroB,37
357.5,40.69777778,4.245660162,AcroB,37
357.724,39.75111111,3.516431436,AcroB,37
357.949,42.79,4.22966801,AcroB,37
358.174,37.94111111,4.468237302,AcroB,37
358.399,40.82,5.351534138,AcroB,37
358.624,40.38111111,5.619049191,AcroB,37
358.848,39.49777778,5.447312648,AcroB,37
359.073,38.11555556,5.470531246,AcroB,37
359.298,31.71888889,4.566478437,AcroB,37
359.522,34.33888889,4.459003017,AcroB,37
359.747,31.88444444,6.268401059,AcroB,37
359.972,30.12444444,5.418994686,AcroB,37
360.196,32.60444444,4.814715683,AcroB,37
360.421,28.48111111,4.613242163,AcroB,37
360.645,34.43333333,2.941283056,AcroB,37
360.87,35.97333333,3.918950596,AcroB,37
361.095,29.67222222,4.243398422,AcroB,37
361.319,29.17333333,3.024260735,AcroB,37
361.544,25.32,2.746721509,AcroB,37
361.768,30.30888889,3.160466804,AcroB,37
361.993,34.31777778,4.069989997,AcroB,37
362.217,39.17666667,3.088463538,AcroB,37
362.441,36.94222222,3.907769773,AcroB,37
362.666,31.96777778,5.653978301,AcroB,37
362.89,35.08,6.198173499,AcroB,37
363.115,29.34888889,6.996946434,AcroB,37
363.339,31.44222222,6.140610597,AcroB,37
363.563,30.97777778,5.800684567,AcroB,37
363.788,34.24333333,6.421386804,AcroB,37
364.012,32.16444444,6.044389237,AcroB,37
364.236,26.98222222,5.835803371,AcroB,37
364.461,24.66777778,5.981259647,AcroB,37
364.685,27.90777778,5.609304185,AcroB,37
364.909,28.66666667,4.531208112,AcroB,37
365.133,27.00888889,4.372801297,AcroB,37
365.358,31.62888889,3.96419735,AcroB,37
365.582,32.62444444,3.577312771,AcroB,37
365.806,27.76888889,4.265112486,AcroB,37
366.03,28.85444444,4.294146965,AcroB,37
366.254,25.22666667,4.45817886,AcroB,37
366.479,31.76888889,4.749305944,AcroB,37
366.703,32.48444444,4.732790724,AcroB,37
366.927,32.71666667,4.143767396,AcroB,37
367.151,29.44333333,3.595639045,AcroB,37
367.375,31.98555556,3.659019479,AcroB,37
367.599,30.23666667,2.84344051,AcroB,37
367.823,24.82666667,2.840988091,AcroB,37
368.047,26.51555556,3.464509388,AcroB,37
368.271,30.53444444,4.740172147,AcroB,37
368.495,38.13444444,4.164448768,AcroB,37
368.719,32.75,4.478672276,AcroB,37
368.943,29.91555556,3.674043737,AcroB,37
369.167,32.23888889,3.845549821,AcroB,37
369.391,35.74222222,4.973460687,AcroB,37
369.615,38.84,5.244944266,AcroB,37
369.839,40.40555556,4.991753718,AcroB,37
370.062,44.02666667,5.655475675,AcroB,37
370.286,45.15222222,6.182764121,AcroB,37
370.51,40.17555556,5.814774539,AcroB,37
370.734,33.46,5.211276122,AcroB,37
370.958,26.53777778,4.786163851,AcroB,37
371.181,33.71444444,5.046286452,AcroB,37
371.405,37.10666667,4.723384806,AcroB,37
371.629,35.37222222,3.8318057,AcroB,37
371.853,33.58555556,3.148008507,AcroB,37
372.076,31.65777778,4.576547082,AcroB,37
372.3,28.42111111,4.642546872,AcroB,37
372.524,35.21222222,3.875971395,AcroB,37
372.747,34.47,4.458715642,AcroB,37
372.971,34.47222222,4.89452682,AcroB,37
373.195,35.32,5.170970891,AcroB,37
373.418,38.75444444,5.930177605,AcroB,37
373.642,38.57666667,5.148738013,AcroB,37
