wavelength,mean_emission,se_emission,Species,Temp
347.817,-19.56222222,2.988076932,MontiG,37
348.042,-19.94,2.761991296,MontiG,37
348.268,-15.32333333,2.485781667,MontiG,37
348.493,-8.628888889,1.828197714,MontiG,37
348.719,-12.97666667,1.258118509,MontiG,37
348.944,-8.527777778,2.176105836,MontiG,37
349.17,6.847777778,2.274819661,MontiG,37
349.395,14.28666667,1.799115954,MontiG,37
349.621,24.49666667,0.960378191,MontiG,37
349.846,20.71444444,1.74970192,MontiG,37
350.071,21.67555556,2.457580174,MontiG,37
350.297,21.66,3.074188141,MontiG,37
350.522,25.32222222,3.793930552,MontiG,37
350.747,25.06111111,5.21892883,MontiG,37
350.973,18.89888889,5.620703849,MontiG,37
351.198,19.58333333,5.823920525,MontiG,37
351.423,19.95222222,5.673429705,MontiG,37
351.649,12.66222222,6.602475272,MontiG,37
351.874,19.14222222,5.938239068,MontiG,37
352.099,17.18,7.071648493,MontiG,37
352.324,24.18444444,6.601880486,MontiG,37
352.55,21.20111111,6.659234652,MontiG,37
352.775,23.61,5.733846007,MontiG,37
353,25.48777778,4.507894706,MontiG,37
353.225,29.72,4.130573143,MontiG,37
353.45,35.83888889,2.822141049,MontiG,37
353.675,45.56222222,2.903701125,MontiG,37
353.9,51.38333333,3.000381013,MontiG,37
354.125,55.53444444,3.23841616,MontiG,37
354.351,48.68666667,4.469816305,MontiG,37
354.576,47.20666667,4.990167819,MontiG,37
354.801,46.19222222,6.286417299,MontiG,37
355.026,50.58888889,5.606023448,MontiG,37
355.251,53.16333333,6.131346471,MontiG,37
355.476,49.26777778,6.59549421,MontiG,37
355.701,50.13444444,5.953422532,MontiG,37
355.926,47.10888889,5.876918036,MontiG,37
356.15,48.46888889,5.8232687,MontiG,37
356.375,48.66555556,5.15570955,MontiG,37
356.6,48.17222222,5.845601208,MontiG,37
356.825,53.43111111,4.252315758,MontiG,37
357.05,52.15222222,5.515600649,MontiG,37
357.275,43.93666667,4.424734479,MontiG,37
357.5,41.77444444,4.348667223,MontiG,37
357.724,40.63777778,4.527035932,MontiG,37
