wavelength,mean_emission,se_emission,Species,Temp
347.817,-12.06888889,5.273649195,AcroG,34
348.042,-10.15444444,4.004909542,AcroG,34
348.268,-7.102222222,2.340985848,AcroG,34
348.493,-3.503333333,2.292131662,AcroG,34
348.719,-9.312222222,1.487847262,AcroG,34
348.944,-8.674444444,1.812347211,AcroG,34
349.17,2.726666667,1.319783529,AcroG,34
349.395,9.164444444,1.866522473,AcroG,34
349.621,16.19333333,1.965839256,AcroG,34
349.846,12.91333333,2.710422397,AcroG,34
350.071,14.12555556,3.060585638,AcroG,34
350.297,12.70555556,4.346352243,AcroG,34
350.522,14.17111111,4.228388384,AcroG,34
350.747,15.09333333,3.963946572,AcroG,34
350.973,11.20333333,4.305571335,AcroG,34
351.198,12.98555556,3.710738515,AcroG,34
351.423,14.23888889,2.848660768,AcroG,34
351.649,8.193333333,2.545817095,AcroG,34
351.874,11.19666667,2.673234031,AcroG,34
352.099,8.768888889,2.835138119,AcroG,34
352.324,14.15111111,3.154454896,AcroG,34
352.55,12.06888889,3.26485206,AcroG,34
352.775,15.11666667,3.713316283,AcroG,34
353,15.06666667,3.890232434,AcroG,34
353.225,17.11,3.746777773,AcroG,34
353.45,21.58777778,4.092627723,AcroG,34
353.675,27.36111111,4.086238163,AcroG,34
353.9,30.37333333,4.808870911,AcroG,34
354.125,34.04,4.994587171,AcroG,34
354.351,31.03777778,5.007897566,AcroG,34
354.576,31.89222222,5.27002104,AcroG,34
354.801,31.13666667,5.725603316,AcroG,34
355.026,34.65888889,6.022227374,AcroG,34
355.251,37.01666667,5.314788919,AcroG,34
355.476,33.50555556,5.913251992,AcroG,34
355.701,35.44888889,5.545242155,AcroG,34
355.926,33.18777778,6.439386222,AcroG,34
356.15,37.60111111,6.200612199,AcroG,34
356.375,36.52333333,5.912803249,AcroG,34
356.6,38.78777778,5.803187499,AcroG,34
356.825,39.24222222,4.858472333,AcroG,34
357.05,35.03777778,4.722835183,AcroG,34
357.275,28.40444444,4.659272377,AcroG,34
357.5,29.43555556,4.881658309,AcroG,34
357.724,29.21666667,5.817792713,AcroG,34
357.949,34.72666667,4.935009411,AcroG,34
358.174,29.11888889,6.148858475,AcroG,34
358.399,32.40888889,5.692218762,AcroG,34
358.624,30.93555556,6.283025412,AcroG,34
358.848,29.62,4.764107198,AcroG,34
359.073,28.16888889,4.351659267,AcroG,34
359.298,25.77111111,4.865131629,AcroG,34
359.522,30.02,5.259563172,AcroG,34
359.747,27.06444444,3.926216645,AcroG,34
359.972,24.82333333,4.647256605,AcroG,34
360.196,25.13777778,4.352990053,AcroG,34
360.421,20.48444444,4.506373691,AcroG,34
360.645,23.58333333,5.204187921,AcroG,34
360.87,25.97,6.006012807,AcroG,34
361.095,19.87,6.467361669,AcroG,34
361.319,18.69333333,6.461731186,AcroG,34
361.544,15.68777778,5.797296198,AcroG,34
361.768,18.05888889,4.590336331,AcroG,34
361.993,21.43111111,5.279004065,AcroG,34
362.217,26.77222222,5.493728433,AcroG,34
362.441,22.87444444,4.665375519,AcroG,34
362.666,17.81111111,4.819589171,AcroG,34
