wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,-86.99222222,62.90971081,MontiB,34
348.042,-215.1777778,182.9920374,MontiB,34
348.268,-30.45333333,61.45648874,MontiB,34
348.493,-131.8166667,95.13296657,MontiB,34
348.719,445.9933333,354.0666389,MontiB,34
348.944,-14.30555556,114.4421526,MontiB,34
349.17,16.08444444,58.74038307,MontiB,34
349.395,10.73222222,47.44434479,MontiB,34
349.621,-5.477777778,39.21676361,MontiB,34
349.846,19.95,123.3770852,MontiB,34
350.071,189.7311111,69.06350552,MontiB,34
350.297,-420.1244444,233.2043177,MontiB,34
350.522,-566.8633333,336.5971123,MontiB,34
350.747,444.2055556,346.6194197,MontiB,34
350.973,163.7155556,118.8984357,MontiB,34
351.198,124.9844444,26.53495762,MontiB,34
351.423,100.8255556,40.99647527,MontiB,34
351.649,77.98222222,29.65514047,MontiB,34
351.874,61.29666667,24.35633299,MontiB,34
352.099,62.68222222,19.01659682,MontiB,34
352.324,118.3766667,46.60407755,MontiB,34
352.55,82.51888889,30.71444297,MontiB,34
352.775,63.14666667,21.87249611,MontiB,34
353,60.93444444,17.64521777,MontiB,34
353.225,65.47777778,21.34815313,MontiB,34
353.45,86.05333333,30.78394106,MontiB,34
353.675,76.47,23.42225899,MontiB,34
353.9,60.41444444,20.37345759,MontiB,34
354.125,76.64666667,28.14052192,MontiB,34
354.351,88.14777778,29.5979799,MontiB,34
354.576,70.42111111,24.32625597,MontiB,34
354.801,59.63777778,23.44661561,MontiB,34
355.026,54.71222222,26.71239288,MontiB,34
355.251,54.56333333,23.37847855,MontiB,34
355.476,64.74666667,27.36666497,MontiB,34
355.701,62.11333333,35.58262805,MontiB,34
355.926,36.24,19.13950167,MontiB,34
356.15,18.85444444,17.2605385,MontiB,34
356.375,35.96222222,21.59028189,MontiB,34
356.6,19.85666667,24.93156649,MontiB,34
356.825,-38.62777778,36.31056732,MontiB,34
357.05,-71.91555556,70.60941941,MontiB,34
357.275,-127.6,62.63846951,MontiB,34
357.5,-216.8766667,85.67008535,MontiB,34
357.724,-123.4733333,61.34005108,MontiB,34
357.949,-55.14666667,38.60821634,MontiB,34
358.174,-52.53777778,31.72083069,MontiB,34
358.399,-113.3755556,61.31286169,MontiB,34
358.624,-19.71333333,32.57274772,MontiB,34
