wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,-80.45444444,56.18211125,AcroB,34
348.042,-212.6755556,122.5698269,AcroB,34
348.268,-33.98111111,39.78984981,AcroB,34
348.493,-221.9866667,42.89320914,AcroB,34
348.719,785.6477778,263.5843981,AcroB,34
348.944,-85.1,52.51219065,AcroB,34
349.17,7.505555556,27.95166021,AcroB,34
349.395,-13.12222222,39.30792392,AcroB,34
349.621,-23.34111111,30.80801354,AcroB,34
349.846,-97.58555556,96.90405326,AcroB,34
350.071,232.4244444,70.15031174,AcroB,34
350.297,-521.8533333,234.9819191,AcroB,34
350.522,-766.6688889,277.0735704,AcroB,34
350.747,555.0444444,330.9439666,AcroB,34
350.973,253.4766667,101.2108016,AcroB,34
351.198,173.7933333,75.80000645,AcroB,34
351.423,81.03666667,78.06604541,AcroB,34
351.649,74.46,40.49071494,AcroB,34
351.874,66.28111111,28.86612826,AcroB,34
352.099,73.28111111,35.99862015,AcroB,34
352.324,140.3066667,62.19457004,AcroB,34
352.55,99.09111111,41.35466246,AcroB,34
352.775,66.82888889,31.23030278,AcroB,34
353,60.47333333,27.47476827,AcroB,34
353.225,69.61888889,34.90879192,AcroB,34
353.45,84.83555556,44.3993075,AcroB,34
353.675,70.11111111,39.50035645,AcroB,34
353.9,62.98555556,36.59162861,AcroB,34
354.125,69.57333333,40.37927969,AcroB,34
354.351,76.63555556,47.81151424,AcroB,34
354.576,68.10888889,35.19394951,AcroB,34
354.801,54.17888889,31.81296564,AcroB,34
355.026,49.39888889,36.26905985,AcroB,34
355.251,45.64555556,36.94682178,AcroB,34
355.476,51.76222222,46.91204623,AcroB,34
355.701,53.19555556,43.99931064,AcroB,34
355.926,29.07111111,28.68850258,AcroB,34
356.15,3.682222222,32.94817826,AcroB,34
356.375,18.2,25.55941852,AcroB,34
356.6,-0.577777778,40.74252563,AcroB,34
356.825,-78.22222222,59.10986972,AcroB,34
357.05,-168.9188889,136.8825281,AcroB,34
357.275,-236.7144444,129.9442331,AcroB,34
357.5,-418.6522222,180.4377547,AcroB,34
357.724,-174.2511111,104.2099467,AcroB,34
357.949,-59.77222222,52.4468104,AcroB,34
358.174,-49.48333333,42.51206782,AcroB,34
358.399,-83.75888889,90.09364884,AcroB,34
358.624,-4.472222222,39.50457537,AcroB,34
358.848,15.55888889,36.74792398,AcroB,34
359.073,26.29444444,29.09409856,AcroB,34
359.298,45.94555556,22.43135598,AcroB,34
359.522,38.63,18.81969836,AcroB,34
359.747,59.71888889,13.58174557,AcroB,34
359.972,61.95444444,12.19093028,AcroB,34
360.196,64.86,13.72341014,AcroB,34
360.421,56.63222222,15.31765254,AcroB,34
360.645,55.30555556,18.91038346,AcroB,34
360.87,58.20333333,15.64725028,AcroB,34
361.095,68.64888889,21.5440712,AcroB,34
361.319,70.03444444,22.78557316,AcroB,34
361.544,72.04777778,27.91776908,AcroB,34
