wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,77.53111111,112.5194159,MontiG,34
348.042,62.05333333,216.5844337,MontiG,34
348.268,78.60444444,68.17427666,MontiG,34
348.493,32.84444444,125.9650255,MontiG,34
348.719,-11.83111111,561.8560262,MontiG,34
348.944,-44.59777778,69.53224287,MontiG,34
349.17,73.11222222,26.41514585,MontiG,34
349.395,53.50111111,26.18826032,MontiG,34
349.621,39.97333333,28.96742807,MontiG,34
349.846,234.7388889,93.04290901,MontiG,34
350.071,19.33555556,89.6642867,MontiG,34
350.297,-70.32111111,150.287579,MontiG,34
350.522,-200.9233333,202.7335119,MontiG,34
350.747,180.4855556,286.8101999,MontiG,34
350.973,139.4355556,99.07191415,MontiG,34
351.198,125.3366667,52.97337709,MontiG,34
351.423,74.97888889,43.06682869,MontiG,34
351.649,65.14777778,32.6248141,MontiG,34
351.874,56.85333333,28.96085797,MontiG,34
352.099,64.46777778,30.60647372,MontiG,34
352.324,128.64,46.46734851,MontiG,34
352.55,93.04111111,31.15899457,MontiG,34
352.775,64.03777778,15.35278838,MontiG,34
353,56.96,14.93769663,MontiG,34
353.225,47.83888889,14.03245983,MontiG,34
353.45,61.21666667,14.25757929,MontiG,34
353.675,51.07111111,16.74944206,MontiG,34
353.9,43.21222222,13.13356824,MontiG,34
354.125,61.68444444,13.47131794,MontiG,34
354.351,69.73111111,16.74622379,MontiG,34
354.576,57.88333333,12.96201855,MontiG,34
354.801,51.34444444,15.66264342,MontiG,34
355.026,42.08,16.10424708,MontiG,34
355.251,40.60666667,18.57772196,MontiG,34
355.476,59.24444444,27.07475812,MontiG,34
355.701,76.73333333,26.44484233,MontiG,34
355.926,52.39555556,22.38301025,MontiG,34
356.15,41.45888889,27.57746388,MontiG,34
356.375,52.00111111,22.82428949,MontiG,34
356.6,42.94333333,20.73138913,MontiG,34
356.825,2.951111111,28.96293713,MontiG,34
357.05,-23.69333333,58.9338421,MontiG,34
357.275,-122.1133333,40.38509978,MontiG,34
357.5,-193.9711111,57.54670573,MontiG,34
357.724,-89.11,23.59222797,MontiG,34
357.949,-33.17888889,24.18818071,MontiG,34
358.174,-40.70555556,16.24095032,MontiG,34
358.399,-75.40222222,31.87349551,MontiG,34
358.624,2.396666667,20.83333668,MontiG,34
358.848,31.14888889,24.81400316,MontiG,34
359.073,36.97555556,17.51744572,MontiG,34
359.298,50.36111111,17.96185389,MontiG,34
359.522,49.28777778,23.65633165,MontiG,34
359.747,68.52666667,19.56093054,MontiG,34
359.972,68.69333333,16.31442019,MontiG,34
360.196,70.34333333,15.65345801,MontiG,34
360.421,65.37222222,21.35885611,MontiG,34
360.645,75.62555556,25.7779017,MontiG,34
360.87,73.53666667,25.60678607,MontiG,34
361.095,84.72333333,30.9356233,MontiG,34
361.319,86.21222222,29.82775899,MontiG,34
361.544,91.31666667,35.328958,MontiG,34
361.768,66.16222222,28.56663125,MontiG,34
361.993,50.10777778,36.08274736,MontiG,34
362.217,7.517777778,169.2166493,MontiG,34
362.441,551.5733333,467.6545392,MontiG,34
362.666,252.0844444,222.1357475,MontiG,34
362.89,-189.4255556,420.3824953,MontiG,34
363.115,21.10666667,59.31559146,MontiG,34
363.339,-22.27111111,61.92248631,MontiG,34
363.563,-81.84111111,72.08444472,MontiG,34
363.788,304.1488889,120.1566442,MontiG,34
364.012,184.8633333,37.64162464,MontiG,34
364.236,182.3577778,59.10475442,MontiG,34
364.461,163.8777778,70.4746615,MontiG,34
364.685,-39.72444444,73.00328394,MontiG,34
364.909,7.716666667,51.84708881,MontiG,34
365.133,10.62888889,37.96652389,MontiG,34
365.358,17.02111111,32.05253981,MontiG,34
365.582,-12.26777778,48.07382358,MontiG,34
365.806,6.465555556,32.24713297,MontiG,34
366.03,0.825555556,45.81117029,MontiG,34
366.254,1.188888889,31.38683062,MontiG,34
366.479,26.52222222,31.83915486,MontiG,34
366.703,1929.433333,10341.99627,MontiG,34
366.927,31.66,213.757932,MontiG,34
367.151,43.91666667,119.4875502,MontiG,34
367.375,-81.74777778,108.1813195,MontiG,34
367.599,-44.50888889,58.00665225,MontiG,34
367.823,3.768888889,47.38158112,MontiG,34
368.047,10.43666667,36.29003912,MontiG,34
368.271,-100.1866667,121.3511932,MontiG,34
368.495,-451.7655556,317.3977483,MontiG,34
368.719,124.5433333,92.22378352,MontiG,34
368.943,76.54111111,40.40728352,MontiG,34
369.167,70.84444444,30.41324624,MontiG,34
369.391,73.87555556,23.3734449,MontiG,34
369.615,91.13,29.00657662,MontiG,34
369.839,68.88333333,15.08752698,MontiG,34
370.062,75.44888889,24.0608767,MontiG,34
370.286,71.35777778,18.89019778,MontiG,34
370.51,71.08222222,12.73108208,MontiG,34
370.734,53.17333333,19.30891011,MontiG,34
370.958,35.24333333,18.64396414,MontiG,34
371.181,38.96444444,16.94432911,MontiG,34
371.405,42.87777778,18.34932902,MontiG,34
371.629,38.93222222,18.42755645,MontiG,34
371.853,39.07888889,21.43274908,MontiG,34
372.076,35.04444444,26.72877237,MontiG,34
372.3,5.156666667,43.03467667,MontiG,34
372.524,9.613333333,30.49845357,MontiG,34
372.747,10.87888889,35.47633852,MontiG,34
372.971,12.36555556,36.86821594,MontiG,34
373.195,32.25,30.75530209,MontiG,34
