wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,-63.73222222,92.26139114,AcroG,34
348.042,-233.9011111,240.8900096,AcroG,34
348.268,-20.16666667,76.26421506,AcroG,34
348.493,-199.32,159.6933523,AcroG,34
348.719,515.2555556,655.5641222,AcroG,34
348.944,-28.38444444,75.35575434,AcroG,34
349.17,29.06222222,36.7054097,AcroG,34
349.395,29.68444444,35.44179443,AcroG,34
349.621,3.443333333,24.64094966,AcroG,34
349.846,37.13666667,96.17880567,AcroG,34
350.071,153.2033333,95.56396039,AcroG,34
350.297,-283.4711111,367.3652816,AcroG,34
350.522,-540.3588889,457.6597214,AcroG,34
350.747,459.9166667,396.5925959,AcroG,34
350.973,249.3855556,115.2564805,AcroG,34
351.198,136.3944444,66.10719933,AcroG,34
351.423,73.00111111,44.78353029,AcroG,34
351.649,76.80333333,13.24554957,AcroG,34
351.874,68.29777778,9.985465957,AcroG,34
352.099,66.20666667,17.11789373,AcroG,34
352.324,125.5677778,42.95418837,AcroG,34
352.55,105.8411111,28.84075768,AcroG,34
352.775,70.14222222,18.72931721,AcroG,34
353,63.48111111,20.63519894,AcroG,34
353.225,65.06444444,25.35078478,AcroG,34
353.45,83.65111111,29.40305301,AcroG,34
353.675,75.86777778,25.54900931,AcroG,34
353.9,69.57,23.66655364,AcroG,34
354.125,73.07,28.20441111,AcroG,34
354.351,76.91111111,25.88364192,AcroG,34
354.576,67.91666667,20.28164448,AcroG,34
354.801,55.34777778,19.82599462,AcroG,34
355.026,49.72777778,20.64579772,AcroG,34
355.251,53.21444444,18.32855056,AcroG,34
355.476,67.34222222,16.11972983,AcroG,34
355.701,67.85888889,19.16852604,AcroG,34
355.926,45.64333333,18.81676817,AcroG,34
356.15,30.11333333,21.10659519,AcroG,34
356.375,46.73333333,22.1562053,AcroG,34
356.6,47.68777778,36.28544497,AcroG,34
356.825,15.65222222,47.1879575,AcroG,34
357.05,42.52222222,47.06141429,AcroG,34
357.275,-55.35666667,48.33976529,AcroG,34
357.5,-119.7133333,64.22803986,AcroG,34
357.724,-36.00444444,43.21458569,AcroG,34
357.949,-6.753333333,20.49502893,AcroG,34
358.174,4.581111111,17.05740369,AcroG,34
358.399,-26.60333333,40.0514406,AcroG,34
358.624,36.25111111,18.45952441,AcroG,34
358.848,34.12888889,14.8672728,AcroG,34
359.073,40.41888889,10.2876152,AcroG,34
359.298,61.69555556,8.786850177,AcroG,34
359.522,58.41333333,10.13899392,AcroG,34
359.747,73.98777778,8.487913348,AcroG,34
359.972,68.69666667,8.340027624,AcroG,34
360.196,70.59333333,6.531349331,AcroG,34
360.421,67.45222222,9.742299316,AcroG,34
360.645,63.28666667,14.0380006,AcroG,34
