"wavelength","mean_emission","se_emission"
347.817,-12.2933333333333,3.59010813037477
348.042,-12.4688888888889,4.31578010018328
348.268,-7.95111111111111,3.51524679952722
348.493,-3.75888888888889,2.59236697912313
348.719,-3.10888888888889,2.5649862752882
348.944,2.35111111111111,2.11349483981856
349.17,2.47555555555555,1.67573072465719
349.395,3.85555555555556,0.901467508201306
349.621,4.20333333333333,1.50079657875661
349.846,3.89111111111111,1.23230783184245
350.071,5.26444444444444,2.07433397778902
350.297,7.87222222222222,2.83882180977822
350.522,10.48,3.4726260766491
350.747,11.3733333333333,3.42396157304016
350.973,11.4655555555555,2.80213724392369
351.198,9.40444444444446,4.83118089860241
351.423,8.78222222222222,3.96047877689257
351.649,6.67666666666665,4.26639976468229
351.874,8.14666666666668,3.79776540743447
352.099,11.1322222222222,3.77586818640163
352.324,14.5622222222222,3.89222346052487
352.55,11.9477777777778,3.92655883462575
352.775,15.0344444444444,3.94092515283333
353,13.8666666666667,3.98703233911779
353.225,10.5777777777778,4.8584404153988
353.45,5.68111111111111,4.79896791064468
353.675,7.51888888888889,3.614242345575
353.9,5.61333333333332,3.12572899624743
354.125,4.5688888888889,3.77776823989514
354.351,4.96,3.91736709686909
354.576,1.48333333333333,4.56541306665164
354.801,1.80444444444446,5.86873402116409
355.026,3.62555555555554,6.35298376086248
355.251,1.89777777777777,5.89555218562423
355.476,2.87222222222222,4.74165750105505
355.701,1.86888888888889,5.86282992845915
355.926,7.87666666666668,4.45609028060199
356.15,9.94999999999999,4.17975524734088
356.375,12.2066666666667,4.1231273340775
356.6,16.2122222222222,4.74691580930732
356.825,19.0866666666667,4.9893928170616
357.05,19.6766666666667,5.11095595854143
357.275,19.1311111111111,4.72143113542935
357.5,19.1966666666667,3.93704236017624
357.724,18.0888888888889,3.91664364149908
357.949,17.04,4.86373885888391
358.174,19.08,5.37214865058264
358.399,17.72,7.42694890462349
358.624,17.8855555555555,8.43079761950576
358.848,16.4577777777778,8.10144141829944
359.073,11.4366666666667,7.44047890733443
359.298,6.52,7.11125992208965
359.522,9.41666666666667,6.56765799308943
359.747,7.96222222222222,6.34260759009881
359.972,11.56,7.00930341265911
360.196,11.3,6.74660359186681
360.421,12.6522222222222,5.58438434472684
360.645,11.8533333333333,4.53719328332709
360.87,15.21,3.38346081645238
361.095,13.0555555555556,2.88513758492717
361.319,13.4366666666667,3.03307567238892
361.544,15.7311111111111,3.69302414731274
361.768,14.9122222222222,4.19929544199839
361.993,14.7988888888889,5.24949450529205
362.217,14.4477777777778,5.57310348666502
362.441,14.9911111111111,6.12017407238013
362.666,15.43,5.57646003939569
362.89,15.1088888888889,5.1641487974103
363.115,12.2166666666667,5.40286194837555
363.339,6.91444444444445,6.74249572067712
363.563,8.36777777777779,5.52413693885755
363.788,8.72666666666667,5.2253708903735
364.012,9.67888888888891,5.22457779272084
364.236,9.67222222222221,4.40356597258286
364.461,10.4955555555556,4.74158735890707
364.685,8.60444444444444,4.05162148983658
364.909,7.44,4.09619500469463
365.133,9.70444444444444,4.51923678679969
365.358,7.50222222222222,4.8171128123036
365.582,10.13,5.24590703031957
365.806,13.9277777777778,5.24768952387935
366.03,12.9577777777778,5.43758081316648
366.254,13.6866666666667,5.41688044189918
366.479,20.4288888888889,6.55764059621615
366.703,22.8277777777778,6.65663164262843
366.927,21.3233333333333,5.89172703077904
367.151,24.7011111111111,5.17376328951007
367.375,22.1411111111111,6.38575710657542
367.599,20.8544444444445,6.03243715890992
367.823,22.7755555555556,5.69984003070351
368.047,19.1011111111111,5.14229862047805
368.271,20.63,4.8751576504229
368.495,20.5977777777778,4.44413878430625
368.719,24.6644444444444,4.57659301714807
368.943,20.17,5.7823399752053
369.167,18.5611111111111,5.08481640076326
369.391,18.96,5.71329120987313
369.615,16.6255555555555,6.88026217994175
369.839,21.6033333333334,6.37077515834638
370.062,21.2777777777778,6.27634590862036
370.286,19.2477777777778,5.72141836845224
370.51,21.8111111111111,5.99249120739871
370.734,17.3166666666667,7.14412346443854
370.958,19.6488888888889,6.55088460182165
371.181,14.5311111111111,6.11956280748967
371.405,14.6422222222222,4.4494303555707
371.629,15.3733333333333,4.21533330768276
371.853,16.1888888888889,4.94142119621144
372.076,14.6077777777778,3.97664263714093
372.3,5.17555555555556,1.58829245575177
372.524,2.52111111111111,3.74667900552455
372.747,4.92444444444444,4.3460187639585
372.971,5.72222222222222,4.8466312432136
373.195,6.35333333333333,5.60308070169557
373.418,4.46,5.66018227180741
373.642,3.75,5.37721114027781
373.865,5.14888888888889,4.49388944555367
374.089,7.07,5.28524794231709
374.312,5.18666666666667,4.83305404363186
374.536,7.42555555555557,4.64976476519729
374.759,18.3377777777778,5.45468089637459
374.983,22.4344444444445,4.60416197097417
375.206,23.2755555555556,4.43125508272134
375.43,21.2577777777778,5.04304806660107
375.653,23.0588888888889,4.60668733902248
375.877,24.1422222222222,4.54427061525617
376.1,24.41,4.74707125979294
376.323,21.3311111111111,4.00686705783397
376.547,21.4711111111111,4.45850159750354
376.77,17.7655555555555,4.95669523326172
376.994,17.1344444444444,5.84904417216148
377.217,8.99,5.53643551497203
377.44,6.43111111111111,6.58176907205794
377.663,3.07444444444444,7.31078357116307
377.887,3.41555555555556,7.42412507688725
378.11,4.34222222222223,6.36865884055256
378.333,4.57222222222222,7.11958927277983
378.556,2.20888888888889,7.13723064657193
378.78,3.22222222222222,6.09837681912955
379.003,2.52666666666667,5.96316760772245
379.226,5.18111111111111,5.53284045951374
379.449,7.04666666666666,4.583304935494
