"wavelength","mean_emission","se_emission"
347.817,-9.71333333333333,3.68939272265725
348.042,-10.0177777777778,2.38699447732099
348.268,-8.93666666666668,1.75732324830027
348.493,-4.44666666666667,1.78071848506281
348.719,-2.64222222222222,1.11457669286449
348.944,4.71777777777778,2.02675116792785
349.17,6.38,1.6828826720731
349.395,5.63444444444444,0.758756777759973
349.621,7.17,1.4696377613754
349.846,6.35444444444445,2.34863479451083
350.071,4.57222222222222,2.6119264457963
350.297,7.14777777777778,3.01612102420908
350.522,10.2888888888889,3.05284200302167
350.747,12.9388888888889,3.68529798085966
350.973,13.58,3.70092906863355
351.198,11.3122222222222,3.85099669655285
351.423,10.2788888888889,3.75485616327167
351.649,7.68000000000001,3.46735479125134
351.874,8.94666666666667,3.97846614083011
352.099,10.9222222222222,4.2947394640745
352.324,13.64,3.28072943800722
352.55,12.2844444444444,3.57794382062032
352.775,11.9188888888889,4.0574632255465
353,7.57555555555557,3.95967824842527
353.225,6.13,4.03213538029605
353.45,-0.0699999999999976,3.24620472675071
353.675,-2.01666666666667,3.0259328220993
353.9,-3.91111111111111,4.04016320908093
354.125,-4.47333333333333,3.82927921836001
354.351,-3.05777777777778,4.08064463189756
354.576,-4.40888888888889,4.26166633607944
354.801,-6.49444444444444,3.82451695845392
355.026,-4.24888888888889,4.32063824807512
355.251,-2.90555555555556,4.56595199301924
355.476,-0.32111111111111,4.38525082266433
355.701,-1.23555555555556,5.72425094778716
355.926,4.27333333333333,5.75405898669446
356.15,8.92777777777777,5.28001984447203
356.375,9.0088888888889,5.86002772292115
356.6,11.5822222222222,6.0881024166223
356.825,15.1466666666667,5.5344270122555
357.05,14.5633333333333,5.21307922304766
357.275,13.5677777777778,6.53295128262313
357.5,10.9577777777778,5.76497616618314
357.724,10.13,5.53518922819891
357.949,8.87666666666666,6.47294658370447
358.174,9.05555555555555,6.94853034687648
358.399,8.86111111111111,6.84739820416335
358.624,9.15333333333334,5.89280482518362
358.848,9.79111111111113,4.72080197271261
359.073,6.00555555555556,3.86854458448035
359.298,2.04777777777779,3.39249038045649
359.522,3.24333333333333,4.01610446106382
359.747,2.62333333333333,3.87213360977599
359.972,7.45333333333332,3.46125971015852
360.196,6.4388888888889,3.61705320167477
360.421,8.83888888888888,2.73420366898185
360.645,7.39222222222223,2.32769750722436
360.87,10.0877777777778,2.07191689864347
361.095,8.09111111111111,1.83131512873947
361.319,8.32999999999999,2.91086447287396
361.544,9.61444444444443,4.5731557557624
361.768,6.48777777777777,4.34382950397696
361.993,8.51333333333334,4.7431507666425
362.217,7.53444444444444,4.2812811240642
362.441,7.40555555555557,4.25956901303448
362.666,8.92222222222223,3.92126403341451
362.89,7.62000000000001,4.38721503955309
363.115,6.66555555555555,4.37658466879531
363.339,2.20222222222222,3.93411403569665
363.563,2.61,4.21991609650758
363.788,1.93333333333333,3.59283497605182
364.012,2.40111111111111,4.4235691592063
364.236,2.51888888888889,4.20814208299318
364.461,2.23555555555556,4.47909844946673
364.685,0.894444444444445,4.00858537739173
364.909,0.407777777777777,6.33671110650315
365.133,0.137777777777779,5.2008936459117
365.358,-2.54888888888889,5.04682091836063
365.582,-0.523333333333336,5.28460665645261
365.806,2.82555555555556,5.31942387012846
366.03,2.69888888888889,5.22498082572464
366.254,5.16444444444444,5.6411117664905
366.479,11.56,6.41316019116997
366.703,15.5411111111111,7.03516035456096
366.927,14.3444444444444,6.6318722505499
367.151,19.1233333333333,6.01598586471004
367.375,15.4688888888889,4.75141896527807
367.599,16.0044444444444,5.85977023164676
367.823,20.5322222222222,6.01913327167418
368.047,18.25,5.31862970086287
368.271,20.1188888888889,5.18316950936239
368.495,19.5577777777778,5.0124162719378
368.719,22.1911111111111,4.65302040224575
368.943,15.8655555555555,4.03740177497777
369.167,14.8666666666667,4.00184615501021
369.391,15.1333333333333,3.86146917556588
369.615,11.8822222222222,4.05666540663903
369.839,17.5122222222222,3.46606622122015
370.062,16.24,4.06116893905767
370.286,12.7688888888889,4.78781562202316
370.51,12.9544444444444,5.85743273283188
370.734,7.88555555555556,5.99188293547004
370.958,10.6722222222222,4.69668458397583
371.181,5.62111111111111,4.6299286310859
371.405,8.63777777777778,4.73613018630456
371.629,7.98333333333332,4.82050611502775
371.853,9.47333333333334,5.24250061637943
372.076,9.03666666666667,5.18718470459625
372.3,1.09444444444443,5.86519638779065
372.524,-0.296666666666667,5.5558680508406
372.747,1.36000000000001,4.20572383641033
372.971,3.08,5.36127431733612
373.195,3.05111111111111,4.59210710401788
373.418,1.14,3.91073870546493
373.642,-0.25,5.24554128990149
373.865,-0.12111111111111,5.69145498056882
374.089,1.78222222222222,6.60209335761473
374.312,-0.814444444444443,5.74342926071338
374.536,1.84555555555556,6.79337268263782
374.759,12.1855555555555,7.19535178545598
374.983,15.8477777777778,6.11220810211168
375.206,17.16,6.40742175833847
375.43,14.8733333333333,6.10141166472626
375.653,18.5122222222222,6.50812742580049
375.877,19.7355555555556,7.06597571097515
376.1,21.7622222222222,6.49665090934006
376.323,19.7344444444444,6.07462411433359
376.547,18.0355555555555,5.37763169073991
376.77,14.2011111111111,5.08948510042153
376.994,11.3922222222222,3.91273704426087
377.217,2.07333333333332,5.7858289209426
377.44,-0.35,5.48311365632541
377.663,-3.8488888888889,5.79185229697972
377.887,-1.78222222222222,4.64790642878328
378.11,-1.62888888888889,3.63763474935054
378.333,-2.12111111111111,3.31864762936757
378.556,-4.30444444444446,2.58194198789205
378.78,-2.33666666666667,2.63930752488537
379.003,-1.25222222222222,1.66823501028564
379.226,0.358888888888889,2.11781568690595
379.449,3.1,3.10854620988567
379.672,1.83444444444445,1.95877613571613
379.895,2.84666666666667,2.88830965950282
380.118,0.93,2.44957568976151
380.341,1.87555555555557,4.01936814592189
380.564,-2.81777777777778,2.71592304469472
380.787,-2.83222222222222,2.92187330348851
381.01,-3.62888888888889,4.22011314476325
381.233,-9.73111111111111,3.40372125502085
381.456,-9.93222222222223,2.94031803702206
381.679,-7.61222222222222,1.76194466924892
381.902,-14.2377777777778,2.70060811155918
382.125,-8.25333333333332,4.14454994770117
382.348,-14.5288888888889,3.24625149186771
382.571,-12.53,3.32165965828588
382.794,-12.9311111111111,3.4345936694792
383.017,-11.8933333333333,4.19578354966426
383.24,-11.9166666666666,3.94359388682154
383.463,-13.51,3.76508182179635
383.685,-10.31,3.99610671901475
383.908,-12.3988888888889,3.47332449916687
384.131,-12.0666666666667,4.33866835484439
384.354,-2.11222222222222,5.09262918274606
384.576,-6.58777777777777,5.66266663472196
384.799,0.156666666666667,5.3626091642173
385.022,9.24000000000001,6.1678820224095
385.245,9.51222222222221,5.49531111786125
385.467,11.1844444444444,5.37622452660496
385.69,10.0322222222222,4.75019396796057
385.913,12.43,5.2391101546086
386.135,12.9855555555556,3.82579053339536
386.358,14.9266666666667,3.08481217684791
386.58,12.4666666666667,3.23755644025704
386.803,8.32666666666668,3.41151307253458
387.025,12.2311111111111,2.8108380307033
387.248,9.95222222222223,4.33476425522733
387.47,5.8888888888889,4.61645345977682
387.693,5.43555555555557,3.97546654667034
387.915,2.74222222222223,3.8386824174617
388.138,-0.216666666666677,3.67119779807091
388.36,0.18888888888889,2.07457715175451
388.583,1.08111111111111,2.99509375884336
388.805,1.44444444444444,3.0092666813968
389.028,2.11,3.40535872921248
389.25,-0.786666666666667,4.21725289368071
389.472,1.36444444444444,4.51323647827973
389.695,0.0511111111111101,3.68249041318078
389.917,-4.82888888888889,4.40111421764463
390.139,-6.16555555555556,5.62105003858653
390.362,-8.13,5.41539472196318
390.584,-7.22888888888889,5.48248713652846
390.806,-7.22888888888889,4.90721126930877
391.028,-10.2088888888889,4.68891311607363
391.251,-9.32444444444446,5.27662152866156
391.473,-5.73888888888889,5.28238688589202
391.695,0.535555555555557,5.88620651296932
391.917,-5.19888888888889,6.51477064734834
392.139,-3.14111111111111,6.16934435702729
392.362,0.773333333333335,6.1058629636742
392.584,2.04888888888889,6.04187923339514
392.806,6.62888888888889,6.26306707655273
393.028,7.08111111111111,4.89374491629679
393.25,15.2711111111111,4.53209784960951
393.472,18.7822222222222,4.4680397050253
393.694,15.1422222222222,4.16916739912712
393.916,11.8711111111111,3.98644239416929
394.138,9.22555555555554,2.50192937802836
394.36,7.44222222222221,2.54333966216545
394.582,7.96333333333333,3.39338000184431
394.804,8.35666666666665,3.2837120173938
395.026,6.35111111111112,4.07866369761172
395.248,5.4788888888889,5.35569697429879
395.47,9.11777777777776,6.38776037641963
395.692,5.36555555555555,5.87524703423394
395.913,4.09333333333334,6.51611482670765
396.135,4.20777777777778,5.92952949719135
396.357,8.31777777777778,5.03905113916453
396.579,12.5255555555556,5.68576461377391
396.801,16.4088888888889,4.45728361049164
397.022,18.81,2.76187541008462
397.244,15.7433333333333,2.92629628648851
397.466,21.9633333333333,2.51759859434395
397.688,22.0377777777778,1.83233452553808
397.909,20.9911111111111,1.38583065196771
398.131,19.6444444444445,3.0820015516048
398.353,20.1866666666667,2.5868383336202
398.574,17.6,2.62963348006529
398.796,16.05,3.47731662526061
399.018,9.01333333333333,2.97567483361157
399.239,6.85999999999999,4.66026923834538
399.461,1.03111111111111,4.19238111369233
399.682,0,4.52123846207765
399.904,-1.62222222222222,4.39109111768509
400.126,-1.82222222222222,5.17921017516817
400.347,-4.52111111111111,5.23546914347519
400.569,-1.21222222222222,5.26294544860882
400.79,-4.53555555555556,4.27046801202939
401.012,3.15333333333333,3.93655788575487
401.233,-0.54888888888889,4.33903899895135
401.454,-0.187777777777776,5.1733411385728
401.676,2.32666666666667,6.10461199277071
401.897,10.0944444444444,6.04360011284051
402.119,14.0366666666667,5.86195151764216
402.34,8.10777777777778,5.44223054000411
402.561,5.39444444444444,6.43533928434971
402.783,9.42666666666665,5.03634891930297
403.004,3.52,5.154680508035
403.225,7.06111111111111,4.29920454452662
403.447,6.6311111111111,3.57037057504428
403.668,6.10666666666667,3.53866413627522
403.889,12.42,3.28364465246912
404.11,13.79,3.5972425737608
404.332,5.16666666666667,3.94675426374585
404.553,1.56666666666667,4.51835561178876
404.774,2.90888888888889,4.04951663584524
404.995,4.53222222222222,3.4684609715938
405.216,2.35888888888889,3.32441858901204
405.437,3.20666666666667,3.99524515389354
405.658,0.425555555555553,2.99272651598449
405.88,-2.63111111111111,2.97714260062989
406.101,2.68222222222222,2.28494242682037
406.322,-1.99888888888889,2.97657455319954
406.543,-2.8,3.63806333050105
406.764,1.33777777777777,4.26783176651039
406.985,2.01555555555557,4.67528476211917
407.206,3.66222222222222,3.42875704092744
407.427,4.33111111111111,3.39147780868698
407.648,3.17222222222223,3.84569895158584
407.869,2.64777777777777,3.58816473082188
408.089,9.15888888888888,3.08665117023819
408.31,10.8866666666667,2.24136571102021
408.531,8.17333333333334,3.6963549876016
408.752,13.1344444444444,3.23969072491648
408.973,12.0177777777778,3.06427412968101
409.194,12.6411111111111,2.92486406747861
409.415,15.4577777777778,2.90719134153645
409.635,16.7822222222222,3.07264689656548
409.856,19.7988888888889,3.30324947634813
410.077,22.0577777777778,3.484415548242
410.298,22.3,4.0290386374122
410.518,15.6211111111111,4.43077072326764
410.739,12.6233333333333,4.79234218979793
410.96,16.0811111111111,6.14140880890295
411.18,11.4244444444444,5.34526769793737
411.401,9.31999999999999,5.55122349093916
411.622,9.26666666666666,5.68326960262998
411.842,7.3888888888889,4.61637472735481
412.063,5.42444444444444,3.96894884902104
412.284,4.77777777777778,4.63571027833771
412.504,6.21444444444445,4.22650735912991
412.725,7.92555555555557,3.22336537679559
412.945,7.95000000000001,2.1083750646039
413.166,9.38,2.75246691553639
413.386,9.90666666666668,4.14542069626564
