wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,5.48,16.09449415,MontiB,34
348.042,-10.16777778,25.68902678,MontiB,34
348.268,-17.49,35.85057485,MontiB,34
348.493,-69.84111111,37.97815912,MontiB,34
348.719,-65.75555556,26.03021878,MontiB,34
348.944,455.95,162.2550339,MontiB,34
349.17,67.98111111,35.0282355,MontiB,34
349.395,70.00888889,20.99453272,MontiB,34
349.621,50.70888889,15.39053405,MontiB,34
349.846,59.31111111,20.35051752,MontiB,34
350.071,47.36333333,16.38017556,MontiB,34
350.297,7.812222222,32.90557379,MontiB,34
350.522,23.14555556,39.92263903,MontiB,34
350.747,-46.20888889,76.87170393,MontiB,34
350.973,-15.35222222,49.20796218,MontiB,34
351.198,-22.99888889,28.64109321,MontiB,34
351.423,-33.42666667,47.46011614,MontiB,34
351.649,-13.73333333,115.5299031,MontiB,34
351.874,21.52444444,51.25561181,MontiB,34
352.099,48.90222222,50.60148064,MontiB,34
352.324,-6.626666667,52.29810528,MontiB,34
352.55,-11.42666667,22.5634366,MontiB,34
352.775,16.66666667,10.11757257,MontiB,34
353,2.09,14.09460428,MontiB,34
353.225,15.55666667,12.90580532,MontiB,34
353.45,6.121111111,15.8178882,MontiB,34
353.675,20.54555556,19.52399096,MontiB,34
353.9,17.21444444,27.02664744,MontiB,34
354.125,31.77888889,21.33135319,MontiB,34
354.351,34.57888889,31.11318118,MontiB,34
354.576,29.17666667,30.15496288,MontiB,34
354.801,30.53888889,25.14635481,MontiB,34
355.026,10.74888889,35.99663322,MontiB,34
355.251,24.19,29.69998703,MontiB,34
355.476,18.34,23.57188663,MontiB,34
355.701,-24.84444444,83.39814954,MontiB,34
355.926,-85.39555556,125.3488291,MontiB,34
356.15,-59.05111111,48.21619402,MontiB,34
356.375,-236.4866667,53.37093242,MontiB,34
356.6,2169.422222,544.4308319,MontiB,34
356.825,-1140.358889,319.9637,MontiB,34
357.05,-130.4711111,67.54497972,MontiB,34
357.275,-57.82222222,37.62980053,MontiB,34
357.5,-10.55777778,34.46388784,MontiB,34
357.724,-68.47444444,31.93209273,MontiB,34
357.949,-89.98333333,55.032628,MontiB,34
358.174,-55.13333333,34.45102556,MontiB,34
358.399,-38.99222222,31.0276976,MontiB,34
358.624,-57.12222222,35.35975256,MontiB,34
358.848,-28.55,25.44426977,MontiB,34
359.073,-44.97777778,22.30355651,MontiB,34
359.298,-22.25888889,16.27229674,MontiB,34
359.522,-54.18222222,20.25633566,MontiB,34
359.747,-58.81777778,22.80525648,MontiB,34
359.972,-52.93222222,24.76319548,MontiB,34
360.196,-37.95,24.95269288,MontiB,34
360.421,-25.86777778,18.5224011,MontiB,34
360.645,11.5,12.66442581,MontiB,34
360.87,1.964444444,12.33967779,MontiB,34
