wavelength,mean_reflectance,se_reflectance,Species,Temp
347.817,22.08555556,14.76152785,AcroG,34
348.042,8.578888889,25.10183605,AcroG,34
348.268,2.43,27.71923338,AcroG,34
348.493,-34.58666667,44.39516007,AcroG,34
348.719,-19.97222222,30.46023756,AcroG,34
348.944,468.0211111,157.9696522,AcroG,34
349.17,81.25777778,31.062528,AcroG,34
349.395,81.96,26.23593486,AcroG,34
349.621,58.13222222,20.41711907,AcroG,34
349.846,84.10111111,19.70518964,AcroG,34
350.071,74.60111111,22.27073725,AcroG,34
350.297,79.85,65.79023277,AcroG,34
350.522,81.39777778,50.47131619,AcroG,34
350.747,49.29,79.31663108,AcroG,34
350.973,43.67111111,57.77630083,AcroG,34
351.198,22.65222222,31.56263162,AcroG,34
351.423,0.035555556,42.88652272,AcroG,34
351.649,47.07111111,103.3703511,AcroG,34
351.874,69.60444444,52.13765928,AcroG,34
352.099,81.82111111,58.82760235,AcroG,34
352.324,40.17444444,59.74550681,AcroG,34
352.55,8.678888889,29.37976141,AcroG,34
352.775,30.53222222,15.30607791,AcroG,34
353,24.27333333,19.06033705,AcroG,34
353.225,27.02333333,10.6601023,AcroG,34
353.45,24.37555556,15.00300732,AcroG,34
353.675,34.41888889,17.20114482,AcroG,34
353.9,36.60111111,19.57836499,AcroG,34
354.125,51.61555556,15.23366417,AcroG,34
354.351,50.78333333,20.84586295,AcroG,34
354.576,53.72777778,18.6874177,AcroG,34
354.801,40.06555556,15.65289334,AcroG,34
355.026,22.46222222,28.94675379,AcroG,34
355.251,29.01444444,22.72166203,AcroG,34
355.476,18.27444444,25.52323236,AcroG,34
355.701,-12.55555556,53.40758244,AcroG,34
355.926,-40.39,79.22382472,AcroG,34
356.15,-12.06666667,34.59541302,AcroG,34
356.375,-117.7188889,69.0571613,AcroG,34
356.6,1466.381111,579.7152558,AcroG,34
356.825,-696.9533333,403.1133052,AcroG,34
357.05,-66.52333333,76.8160119,AcroG,34
357.275,-0.231111111,51.40527273,AcroG,34
357.5,27.26222222,43.14520181,AcroG,34
357.724,-5.824444444,49.4925474,AcroG,34
357.949,-27.91111111,41.63598882,AcroG,34
358.174,-13.39111111,16.90676981,AcroG,34
358.399,-6.663333333,12.89199533,AcroG,34
358.624,-34.56555556,15.0167867,AcroG,34
358.848,-19.78333333,12.89501826,AcroG,34
359.073,-30.83666667,18.93031745,AcroG,34
359.298,-12.42888889,22.08556129,AcroG,34
359.522,-38.95444444,31.77044851,AcroG,34
359.747,-33.75333333,32.68163723,AcroG,34
359.972,-17.73111111,37.61970223,AcroG,34
360.196,-0.444444444,48.20870141,AcroG,34
360.421,16.10222222,28.38110013,AcroG,34
360.645,39.10777778,18.46517538,AcroG,34
